FundataKey|AsOfDate|1MthReturn|3MthReturn|6MthReturn|YTDReturn|1YrSimpleReturn|3YrSimpleReturn|5YrSimpleReturn|10YrSimpleReturn|1YrCompoundReturn|3YrCompoundReturn|5YrCompoundReturn|10YrCompoundReturn|InceptionReturn|TotalDist|DistYield
10795|08/31/2020|3.742|8.777|-1.807|-7.22|-1.021|4.81|3.899|4.749|-1.021|-1.128|1.088|3.382|3.471||
10796|08/31/2020|0.891|5.186|5.09|3.175|5.314|8.285|-2.12|2.329|5.314|3.91|2.485|4.862|0.746||
10799|08/31/2020|3.719|10.112|8.907|1.435|8.809|13.668|-0.406|3.698|8.809|4.582|4.304|6.923|0.908||
10800|08/31/2020|4.001|6.935|4.14|-1.426|3.806|-0.293|-6.091|4.79|3.806|1.308|-0.129|1.39|4.045||
10801|08/31/2020|1.24|6.215|3.522|0.12|2.877|-3.395|4.004|3.605|2.877|-2.413|-0.976|1.013|3.032||
10802|08/31/2020|-0.215|0.142|-0.912|-9.761|-3.788|6.358|2.131|1.345|-3.788|-0.31|0.999|4.993|1.339||
10803|08/31/2020|0.997|5.71|5.954|4.167|6.723|9.472|-1.286|1.366|6.723|5.063|3.498|5.574|1.523||
10805|08/31/2020|-0.007|-0.003|0.153|0.353|0.77|0.744|-0.246|-0.062|0.77|0.942|0.544|0.199|0.933||
10806|08/31/2020|1.245|6.243|3.576|0.184|3.125|5.764|-0.963|5.599|3.125|1.743|1.662|3.347|4.313||
10807|08/31/2020|3.3|10.961|3.141|-5.172|2.543|9.611|2.472|5.412|2.543|0.278|2.592|3.979|4.576||
10809|08/31/2020|1.149|5.385|4.87|3.175|5.784|7.077|5.98|6.058|5.784|5.833|5.359|5.884|4.525|0.5952863|3.4371
10814|08/31/2020|3.867|10.594|9.862|2.581|10.542|15.238|1.088|5.19|10.542|6.135|5.865|8.469|3.421||
10815|08/31/2020|4.153|7.395|5.165|-0.178|5.571|1.476|-4.461|6.474|5.571|3.075|1.62|3.165|5.231||
10816|08/31/2020|1.343|6.571|4.21|1.003|4.216|-2.176|5.342|4.915|4.216|-1.168|0.295|2.3|3.567||
10817|08/31/2020|-0.075|-0.202|-0.256|-0.188|-0.037|-0.073|-0.716|0.044|-0.037|0.127|-0.192|-0.159|1.168||
10818|08/31/2020|4.287|9.829|15.845|12.438|15.987|23.745|1.498|7.605|15.987|13.763|9.794|12.935|5.042||
10819|08/31/2020|-0.038|0.69|0.099|-8.561|-1.816|8.59|4.324|3.592|-1.816|1.768|3.104|7.167|2.217||
10821|08/31/2020|3.483|22.993|13.031|5.867|19.34|-1.636|3.969|6.93|19.34|4.42|8.219|2.895|4.972|0.01717|0.0908
10823|08/31/2020|6.742|17.002|13.58|2.707|13.944|11.471|2.48|15.661|13.944|5.676|7.139|7.427|5.121||
10827|08/31/2020|7.188|16.237|19.802|12.589|19.476|19.552|2.691|18.335|19.476|13.171|11.017|11.728|7.033||
10829|08/31/2020|4.459|23.217|15.819|10.782|25.338|-2.102|5.493|9.704|25.338|4.249|6.983|4.792|1.326|0.020675|0.1261
10830|08/31/2020|0|0.003|0.083|0.274|0.752|0.952|0|0|0.752|1.177|0.732|0.365|1.939|0.0749656|0.7496
10831|08/31/2020|0.082|4.881|4.876|7.108|5.166|-5.383|8.778|9.742|5.166|2.219|2.301|0.955|3.457|0.012613|0.3804
10832|08/31/2020|-1.186|1.483|3.465|7.137|4.9|0.379|4.65|4.536|4.9|4.495|3.108|3.354|4.491|0.1893461|1.612
10833|08/31/2020|0|0.762|2.341|3.912|3.306|-0.389|0.558|2.237|3.306|2.126|1.178|1.435|3.676|0.1434361|1.4535
10834|08/31/2020|1.198|5.496|1.587|-6.076|1.851|5.605|-3.822|0.288|1.851|1.859|2.699|6.793|2.72|0.3248826|2.9721
10836|08/31/2020|-3.232|-2.607|0.454|6.88|1.966|0.963|7.427|-0.638|1.966|4.081|2.547|3.105|2.942|0.1734135|1.5627
10837|08/31/2020|4.235|8.953|15.469|9.226|17.786|23.091|10.48|7.203|17.786|14.469|12.557|15.764|7.628|0.1972328|0.6492
10838|08/31/2020|2.262|9.212|2.894|-1.601|2.862|8.877|7.424|8.627|2.862|4.951|5.664|5.309|6.697|0.5569713|1.7681
10839|08/31/2020|1.978|4.233|2.318|-4.926|2.559|7.316|-1.091|0.974|2.559|2.479|3.355|6.813|2.741|0.2184012|1.6911
10843|08/31/2020|4.486|9.677|15.69|9.551|18.037|23.974|9.126|8.4|18.037|14.125|12.097|15.654|8.396|0.6092113|0.9562
10844|08/31/2020|4.659|5.288|2.891|-2.254|4.701|13.292|4.385|10.287|4.701|7.09|6.197|10.935|0.381|0.39328|5.055
10851|08/31/2020|0.893|2.789|0.048|-5.873|0.918|19.374|3.673|8.128|0.918|2.371|2.866|10.473|1.995|0.274929|2.4513
10857|08/31/2020|0.729|16.256|9.801|6.207|16.697|2.548|3.476|-1.792|16.697|5.668|7.797|4.747|5.93|0.812462|4.2955
10860|08/31/2020|1.45|-0.039|-12.819|-29.961|-22.412|24.1|6.783|12.503|-22.412|-13.294|-10.005|-4.678|4.417|0.255039|1.1068
10862|08/31/2020|3.557|-2.472|6.588|2.106|20.802|16.984|-11.436|11.107|20.802|4.674|-0.256|12.464|8.365|2.441524|5.0592
10863|08/31/2020|3.915|10.651|10.272|3.189|11.571|16.179|1.805|5.827|11.571|7.035|6.858|9.47|5.848|0.918054|4.5139
10867|08/31/2020|4.553|23.113|40.074|41.37|50.585|31.761|10.84|9.063|50.585|26.273|23.78|22.017|9.987|1.957587|3.1993
10870|08/31/2020|0.326|2.002|-0.16|-9.549|-2.921|5.867|4.965|3.919|-2.921|0.842|3.239|6.329|2.595|0.501502|3.5344
10871|08/31/2020|0.017|0.854|0.704|-7.85|-0.886|9.392|5.214|4.597|-0.886|2.606|3.957|8.208|3.569|0.742427|4.4051
10874|08/31/2020|4.315|9.787|16.221|12.869|16.635|24.913|2.425|8.726|16.635|14.7|10.604|13.958|7.545|1.124815|4.9671
10875|08/31/2020|1.715|16.749|12.503|11.023|22.253|2.207|4.899|0.556|22.253|5.507|6.518|6.695|3.325|0.468638|4.5002
10877|08/31/2020|-0.041|-0.049|0.051|0.161|0.457|0.425|-0.118|0.62|0.457|0.635|0.358|0.453|2.376|0.091305|0.8614
10878|08/31/2020|7.474|11.14|5.89|-2.704|6.865|8.4|4.719|20.18|6.865|5.541|6.36|8.725|0.904|0.287131|4.8139
10885|08/31/2020|3.609|8.503|2.963|-6.305|3.004|14.218|4.037|17.745|3.004|0.89|3.052|8.282|2.53|0.206527|2.4019
10891|08/31/2020|3.439|22.717|13.001|5.719|19.108|-1.881|3.796|6.845|19.108|4.139|7.986|2.656|4.91|0.588144|4.0559
10894|08/31/2020|4.18|5.517|-10.279|-30.283|-20.809|18.74|7.135|22.491|-20.809|-14.548|-9.849|-6.58|4.83|0.189457|1.0724
10896|08/31/2020|6.344|2.949|9.694|1.637|23.298|11.932|-11.149|21.017|23.298|3.16|-0.083|10.223|8.604|1.780631|4.8126
10897|08/31/2020|6.711|16.801|13.485|2.715|13.877|11.162|2.077|15.266|13.877|5.487|7.037|7.29|4.78|0.670871|4.3024
10901|08/31/2020|7.366|29.955|44.156|40.72|53.696|26.071|11.159|18.666|53.696|24.446|23.99|19.578|10.233|1.422761|3.0329
10904|08/31/2020|3.026|7.672|2.75|-9.965|-0.914|1.294|5.362|13.223|-0.914|-0.617|3.421|4.216|2.819|0.371953|3.4191
10905|08/31/2020|2.708|6.459|3.639|-8.273|1.162|4.667|5.469|13.879|1.162|1.121|4.126|6.046|3.699|0.546463|4.2291
10908|08/31/2020|7.121|15.889|19.607|12.35|19.045|19.518|2.775|18.365|19.045|13.04|10.798|11.688|6.922|0.807652|4.652
10909|08/31/2020|4.452|23.238|15.782|10.513|24.78|-2.208|5.294|9.482|24.78|3.981|6.707|4.569|0.943|0.342748|4.2929
10911|08/31/2020|2.649|5.506|2.966|-0.299|2.532|-3.912|0.207|9.559|2.532|-0.821|0.533|-1.55|2.023|0.065083|0.8009
10922|08/31/2020|1.579|3.944|-1.368|-4.742|-0.903|1.828|5.236|5.952|-0.903|-0.201|0.8|3.391|4.511|0.2529635|1.2264
10923|08/31/2020|2.132|9.97|-6.308|-11.184|-4.425|9.381|12.358|8.477|-4.425|-1.402|1.909|7.041|8.264|0.0989992|0.1908
10925|08/31/2020|2.51|6.099|-4.402|-8.901|-3.978|9.305|10.69|6.474|-3.978|1.932|4.691|5.262|5.031|0.292|14.174
10926|08/31/2020|2.035|5.754|-1.412|-6.025|-1.771|5.46|8.061|2.47|-1.771|1.918|3.804|4.819|4.586|0.324|9.3312
10930|08/31/2020|2.059|8.532|-3.057|-11.832|-1.83|4.192|0.247|3.53|-1.83|-6.025|-3.132|3.775|2.971|0.3581083|2.0594
10934|08/31/2020|3.142|4.201|6.577|-5.798|2.299|-0.399|5.345|14.299|2.299|-3.728|0.615|5.783|6.498||
10941|08/31/2020|2.393|8.327|8.744|4.702|6.479|9.498|0.004|4.456|6.479|6.627|5.075|5.675|4.049||
10943|08/31/2020|1.118|2.051|-5.322|-15.606|-7.622|14.695|0.991|7.698|-7.622|-1.427|-0.481|7.105|0.414||
10944|08/31/2020|0.286|1.979|-0.25|-9.714|-3.202|4.824|-3.727|3.29|-3.202|0.07|1.257|4.771|-1.749||
10946|08/31/2020|-0.342|-0.215|1.861|3.549|1.692|-2.16|-0.713|0.987|1.692|0.551|-0.495|-0.155|1.345||
10947|08/31/2020|2.57|4.802|-5.16|-8.39|-4.329|5.56|7.415|8.731|-4.329|0.299|2.854|3.805|3.876||
10948|08/31/2020|2.153|8.568|-1.878|-8|-3.428|8.388|7.043|9.31|-3.428|-2.055|-0.572|-0.235|3.139||
10949|08/31/2020|0.835|4.885|-0.362|-3.598|-0.938|3.169|5.563|5.437|-0.938|-0.093|1.557|3.685|3.203||
10950|08/31/2020|1.408|5.273|-3.04|-7.415|-3.714|4.822|11.671|10.435|-3.714|0.25|2.832|5.152|5.086||
10952|08/31/2020|4.214|13.771|-3.327|-12.359|-6.314|-3.33|5.606|9.94|-6.314|-14.316|-7.282|-0.647|3.558||
10953|08/31/2020|2.458|10.842|15.801|12.062|13.019|16.638|-1.245|2.596|13.019|12.598|9.368|10.463|4.947||
10955|08/31/2020|1.077|3.339|0.96|-6.557|-1.261|5.926|-4.727|6.32|-1.261|1.451|0.026|2.266|5.049||
10956|08/31/2020|-0.132|2.716|0.846|-1.572|0.326|2.093|5.224|4.788|0.326|1.616|1.805|3.026|4.282||
10961|08/31/2020|0.186|2.856|5.01|4.161|6.77|2.609|4.796|5.99|6.77|3.426|2.606|3.414|4.397||
10963|08/31/2020|2.712|9.936|12.735|7.251|16.182|14.758|3.465|1.803|16.182|9.035|8.582|10.19|2.663||
10965|08/31/2020|1.171|6.358|4.779|1.503|3.5|7.471|4.252|6.26|3.5|5.02|3.849|5.877|6.782||
10966|08/31/2020|2.131|6.525|1.564|-3.228|-0.418|11.111|-5.694|6.984|-0.418|3.832|1.951|3.979|3.967||
10967|08/31/2020|3.665|6.449|-6.52|-12.257|-8.323|9.117|8.998|8.263|-8.323|-1.118|2.476|5.181|6.828||
10968|08/31/2020|-0.646|1.7|-4.449|-14.828|-7.769|5.504|-4.251|1.483|-7.769|-3.221|-0.973|5.343|0.578||
10969|08/31/2020|-1.136|1.933|2.604|5.934|3.273|-0.938|3.273|2.828|3.273|2.955|1.693|1.894|3.052||
10970|08/31/2020|0.333|3.871|1.463|-7.664|-1.67|13.471|7.785|0.466|-1.67|2.113|4.11|8.665|0.958||
10971|08/31/2020|-2.503|-0.559|1.417|5.884|2.677|-0.116|6.992|-1.665|2.677|2.796|1.65|1.835|0.902||
10972|08/31/2020|0.306|3.3|-1.455|-4.875|-1.823|4.828|-0.129|4.181|-1.823|0.617|0.676|3.517|2.559||
10973|08/31/2020|0.006|0.022|0.038|0.066|0.119|0.22|0.086|0.086|0.119|0.283|0.199|0.151|1.119||
10974|08/31/2020|0.006|0.021|0.068|0.175|0.398|0.302|0.096|0.11|0.398|0.484|0.325|0.233|1.356||
10990|08/31/2020|2.722|7.512|-2.31|-6.071|-2.241|5.156|10.106|0.257|-2.241|1.28|4.013|3.571|3.877||
10991|08/31/2020|-1.393|1.005|2.484|5.776|3.107|-1.175|3.19|3.037|3.107|2.886|1.556|1.835|2.933||
10994|08/31/2020|1.146|4.979|4.337|1.804|4.525|5.909|3.625|4.069|4.525|4.293|3.834|4.745|3.495||
10996|08/31/2020|0.683|1.225|-6.586|-14.469|-6.401|3.853|-5.837|-3.828|-6.401|-5.577|-2.971|2.459|-0.037||
10997|08/31/2020|2.715|5.243|-2.031|-5.296|-0.008|3.79|5.634|4.36|-0.008|0.393|2.38|4.651|4.464||
10998|08/31/2020|2.411|5.097|1.542|-6.042|-3.785|5.212|-2.043|11.367|-3.785|-0.779|0.181|1.941|2.575||
10999|08/31/2020|2.777|7.567|4.097|-4.205|2.27|16.725|13.227|6.012|2.27|5.671|5.879|9.091|4.611||
11007|08/31/2020|4.923|15.134|-0.125|-12.251|0.119|0.18|1.004|12.577|0.119|-7.223|-2.846|1.693|3.824|0.2736576|2.0505
11015|08/31/2020|3.95|7.832|13.931|7.48|15.083|19.897|6.822|4.828|15.083|11.683|9.726|13.128|3.247||
11024|08/31/2020|0.751|0.976|0.897|-1.382|-0.805|2.748|0.881|2.804|-0.805|0.398|0.197|1.486|5.045||
11025|08/31/2020|1.036|1.788|3.634|1.726|2.392|3.802|4.499|4.06|2.392|2.871|2.397|3.784|6.168|0.090798|0.2911
11026|08/31/2020|0.383|1.911|4.615|3.561|4.199|5.723|7.45|4.04|4.199|5.064|4.391|5.21|6.613|0.212635|0.634
11027|08/31/2020|-0.199|2.577|4.524|3.588|4.645|7.888|8.384|3.609|4.645|6.142|5.175|5.648|6.753|0.298507|0.9083
11028|08/31/2020|2.116|7.392|0.687|-3.87|-0.147|9.332|5.162|5.857|-0.147|1.859|3.694|5.902|5.367|0.696|8.6846
11029|08/31/2020|4.437|8.702|-6.776|-14.621|-7.94|11.372|4.752|7.301|-7.94|-0.959|2.801|6.236|7.111||
11032|08/31/2020|2.167|10.19|13.038|6.866|14.651|12.594|3.01|0.178|14.651|6.024|5.771|9.382|5.099|0.039748|0.1756
11063|08/31/2020|0.861|4.971|4.474|3.197|5.429|6.367|5.59|5.71|5.429|5.515|5.01|5.646|4.896||
11064|08/31/2020|1.864|7.732|8.406|5.924|9.518|4.955|5.063|6.735|9.518|4.875|4.507|5.485|4.696||
11065|08/31/2020|1.448|5.416|4.845|1.842|5.729|8.156|4.827|5.18|5.729|5.624|5.356|6.676|4.655||
11066|08/31/2020|1.448|5.416|4.846|1.842|5.729|8.156|4.827|5.18|5.729|5.624|5.357|6.676|4.589||
11067|08/31/2020|0.92|5.35|5.936|4.825|7.926|7.826|3.718|5.328|7.926|5.646|4.985|6.296|4.851||
11068|08/31/2020|0.384|2.865|3.237|3.428|4.167|3.112|3.343|4.085|4.167|3.821|3.132|3.306|3.894||
11069|08/31/2020|0.329|2.974|2.255|2.779|3.628|3.107|3.309|3.956|3.628|3.626|3.015|3.408|3.669||
11070|08/31/2020|2.065|7.854|8.101|4.362|8.785|8.033|5.53|6.254|8.785|6.071|5.519|7.009|5.354||
11071|08/31/2020|3.221|10.304|9.906|5.232|9.864|5.203|6.517|8.42|9.864|5.017|4.764|5.708|4.6||
11072|08/31/2020|-0.53|0.913|2.345|4.499|3.443|0.29|2.286|2.897|3.443|2.934|1.947|2.12|3.367||
11073|08/31/2020|-0.35|1.54|2.361|4.518|3.6|0.312|2.591|2.807|3.6|2.998|2.151|2.288|3.34||
11074|08/31/2020|0.567|2.821|1.833|1.974|2.983|2.321|2.31|3.903|2.983|2.707|2.343|2.588|3.526||
11075|08/31/2020|0.591|4.372|4.4|3.924|5.444|5.6|5.491|5.471|5.444|5.413|4.737|5.221|4.777||
11076|08/31/2020|1.365|6.044|5.757|4.226|6.707|4.406|5.408|5.941|6.707|4.722|4.195|5.033|4.398||
11077|08/31/2020|1.08|7.122|7.812|5.491|10.585|10.264|5.692|4.858|10.585|6.661|6.703|8.089|5.603||
11078|08/31/2020|3.005|10.442|9.594|4.764|9.816|4.548|6.906|7.81|9.816|4.648|4.772|5.448|4.707||
11079|08/31/2020|0.106|1.971|2.426|3.165|3.297|1.473|2.333|3.322|3.297|2.918|2.231|2.296|3.506||
11080|08/31/2020|0.172|2.161|2.162|2.945|3.302|1.42|1.88|3.204|3.302|2.738|2.122|2.297|3.216||
11088|08/31/2020|0.295|3.497|-3.787|-9.627|-8.202|6.815|-1.068|9.401|-8.202|-2.32|-0.654|3.372|4.316||
11089|08/31/2020|0.869|3.359|-6.489|-15.804|-13.253|10.544|-2.103|16.882|-13.253|-5.569|-2.369|3.654|4.295||
11090|08/31/2020|0.618|1.751|-1.319|-11.939|-6.485|10.517|-4.214|6.449|-6.485|-4.993|-2.037|2.938|3.885||
11118|08/31/2020|0.455|4.002|-2.884|-8.531|-6.489|8.776|0.586|10.902|-6.489|-0.482|1.157|5.051|5.238|0.2322|1.7621
11122|08/31/2020|1.027|3.848|-5.63|-14.769|-11.673|12.346|-0.613|18.583|-11.673|-3.887|-0.718|5.281|6.249|0.1061|0.9946
11123|08/31/2020|0.777|2.235|-0.381|-10.835|-4.732|12.332|-2.708|7.989|-4.732|-3.293|-0.352|4.558|5.492|0.2171|2.3572
11124|08/31/2020|0.395|3.814|-3.23|-8.966|-7.154|8.141|0.036|10.55|-7.154|-1.144|0.533|4.552|5.509|0.1173|1.4111
11127|08/31/2020|0.969|3.667|-5.955|-15.155|-12.271|11.85|-0.972|18.149|-12.271|-4.457|-1.216|4.845|5.758|0.0436|0.4361
11128|08/31/2020|0.717|2.053|-0.73|-11.246|-5.392|11.786|-3.133|7.572|-5.392|-3.895|-0.895|4.084|5.072|0.1282|1.4669
11134|08/31/2020|0.339|3.642|-3.545|-9.348|-7.744|7.446|-0.603|9.699|-7.744|-1.774|-0.108|3.809|5.1|0.0511|0.6162
11138|08/31/2020|0.904|3.465|-6.315|-15.579|-12.933|10.847|-1.857|17.151|-12.933|-5.214|-2.041|3.951|5.58||
11139|08/31/2020|0.924|3.529|-6.201|-15.446|-12.724|11.282|-1.47|17.614|-12.724|-4.941|-1.716|4.33|7.529|0.0001|0.0002
11140|08/31/2020|0.902|3.46|-6.325|-15.593|-12.954|10.976|-1.736|17.298|-12.954|-5.193|-1.978|4.035|5.614||
11141|08/31/2020|0.653|1.856|-1.107|-11.689|-6.102|10.942|-3.847|6.812|-6.102|-4.616|-1.636|3.305|5.479|0.0518|0.4737
11142|08/31/2020|0.652|1.851|-1.116|-11.7|-6.119|10.833|-3.938|6.721|-6.119|-4.657|-1.7|3.242|4.148|0.1328|0.4576
11143|08/31/2020|0.679|1.934|-0.957|-11.513|-5.82|11.284|-3.552|7.154|-5.82|-4.327|-1.336|3.642|11.157|0.2375|0.8698
11144|08/31/2020|6.087|11.849|6.777|-5.682|-4.592|6.612|-7.108|-2.287|-4.592|-1.796|0.649|2.859|6.047|0.4445|9.1541
11147|08/31/2020|3.449|7.647|1.787|-12.018|-4.045|6.173|-3.516|16.351|-4.045|-5.954|-1.446|1.257|6.251|0.0394|0.4696
11155|08/31/2020|5.583|13.495|10.638|4.017|11.412|12.225|11.283|27.41|11.412|7.001|4.054|7.642|6.477||
11158|08/31/2020|0.385|7.7|12.821|4.988|14.765|6.19|0.64|3.784|14.765|8.297|6.505|6.375|3.139||
11161|08/31/2020|1.14|5.556|-2.802|-4.931|-2.379|2.117|3.911|6.182|-2.379|-0.131|1.943|2.764|5.708|0.209028|0.9461
11162|08/31/2020|0.837|6.709|7.543|6.297|9.894|6.965|4.579|3.732|9.894|7.074|5.433|6.195|4.649|0.021316|0.1291
11165|08/31/2020|1.295|8.752|11.015|2.934|11.353|15.225|0.66|4.966|11.353|7.308|5.769|5.525|6.954|0.259575|0.7937
11166|08/31/2020|-0.91|3.884|-2.589|-8.312|-5.499|2.961|8.555|4.507|-5.499|-0.167|1.641|3.952|4.865|0.138198|0.7781
11168|08/31/2020|0.107|1.281|2.42|3.847|3.531|-0.344|0.244|1.688|3.531|2.085|1.231|1.105|6.148|0.044435|1.0524
11169|08/31/2020|0.816|2.26|-1.768|-9.839|-4.144|5.429|5.862|6.537|-4.144|1.165|2.411|7.731|5.569|0.760312|2.0098
11170|08/31/2020|0.009|0.028|0.178|0.291|0.493|0.25|0.103|0.167|0.493|0.481|0.329|0.242|2.83|0.049236|0.4921
11171|08/31/2020|-1.118|2.428|3.385|6.703|4.89|-0.067|4.346|3.933|4.89|4.152|2.733|2.954|5.248|0.086|1.4112
11172|08/31/2020|1.903|5.428|-0.097|-3.591|-1.8|2.917|7.601|8.26|-1.8|2.104|3.488|6.219|6.387|1.043832|4.5854
11197|08/31/2020|-0.465|5.069|-5.691|-6.391|-4.316|10.378|15.089|9.095|-4.316|5.269|5.525|8.283|7.134|0.78|2.3377
11201|08/31/2020|1.55|1.851|-4.626|-5.247|2.038|16.698|8.128|-2.429|2.038|7.458|10.427|10.253|8.197|0.55|2.4851
11202|08/31/2020|-2.637|24.833|71.613|62.541|65.881|-16.785|116.304|15.053|65.881|27.384|31.611|3.372|8.12||
11205|08/31/2020|8.609|20.321|23.829|17.107|18.974|26.933|5.153|18.347|18.974|18.077|15.392|11.467|8.868|3.636545|19.2637
11207|08/31/2020|5.77|13.581|20.353|17.746|16.681|32.549|4.352|8.858|16.681|19.673|15.06|13.758|10.572|4.789511|19.4624
11208|08/31/2020|0|0.001|0.029|0.106|0.258|0.098|0|0|0.258|0.305|0.183|0.092|1.292|0.027554|0.2919
11209|08/31/2020|4.198|8.891|0.05|-8.081|-0.65|5.129|7.179|4.303|-0.65|1.281|2.056|5.573|7.49|0.666002|6.7357
11210|08/31/2020|3.277|5.81|-1.141|-5.028|-0.342|8.112|12.625|9.717|-0.342|4.13|7.055|8.338|8.102|0.216|1.4029
11211|08/31/2020|0.454|6.079|2.505|-7.1|1.823|12.056|-1.687|-16.647|1.823|-0.003|3.89|6.566|4.664||
11212|08/31/2020|1.809|16.347|22.235|21.178|35.944|9.841|6.927|-2.07|35.944|15.9|11.576|8.222|6.031||
11213|08/31/2020|3.077|6.816|5.419|-0.327|2.431|7.94|-0.175|1.9|2.431|3.846|1.742|4.535|10.307|0.064799|0.1518
11219|08/31/2020|-1.203|1.596|2.913|6.002|3.901|-0.572|1.536|4.226|3.901|3.477|2.151|2.547|7.269|0.11964|2.1122
11222|08/31/2020|2.733|10.651|13.024|7.111|16.862|9.021|4.753|-9.486|16.862|9.21|7.177|6.526|6.318|0.232837|0.7744
11223|08/31/2020|5.491|17.217|16.289|6.531|19.13|4.355|5.545|-1.563|19.13|7.738|7.482|4.383|5.294|0.176787|0.7665
11232|08/31/2020|1.407|5.685|-0.072|-3.703|-0.407|4.989|14.609|13.068|-0.407|1.76|4.92|6.207|7.322|0.168|1.2508
11233|08/31/2020|-0.477|16.797|45.934|53.047|50.381|67.109|-6.723|26.731|50.381|39.969|23.248|22.656|11.774|3.361266|11.0252
11234|08/31/2020|2.875|10.576|11.523|10.297|11.984|7.526|-2.945|2.057|11.984|6.676|3.6|4.389|6.722|0.071378|0.6116
11237|08/31/2020|4.893|14.483|14.448|11.084|14.686|13.227|-5.029|-1.258|14.686|7.843|4.02|4.704|8.178||
11241|08/31/2020|2.935|19.895|-6.247|-8.404|-0.942|7.021|10.919|-14.27|-0.942|-1.418|4.711|5.382|9.942|1.668648|5.0122
11243|08/31/2020|0.856|5.337|6.287|4.623|6.356|6.55|2.009|1.485|6.356|5.868|4.517|5.34|4.627||
11244|08/31/2020|2.963|5.473|10.818|4.012|8.846|18.071|4.131|0.182|8.846|10.862|8.948|12.375|4.296||
11246|08/31/2020|-1.112|1.866|2.641|6.039|3.695|-0.889|3.516|2.473|3.695|3.081|1.87|2.007|4.219||
11247|08/31/2020|1.922|7.649|5.315|0.407|4.357|10.536|1.094|2.376|4.357|5.996|5.028|6.09|6.344||
11248|08/31/2020|0.913|5.437|-2.044|-5.18|-1.504|4.217|1.893|5.931|-1.504|2.736|2.984|4.567|6.463||
11250|08/31/2020|2.387|4.079|3.437|-4.351|3.992|8.719|-2.515|3.475|3.992|-0.344|1.411|7.15|1.893||
11251|08/31/2020|-0.415|3.314|1.196|3.387|2.602|-4.166|0.805|1.821|2.602|2.484|1.821|2.119|3.356||
11252|08/31/2020|-1.215|2.35|4.128|8.129|5.86|1.046|5.688|4.961|5.86|5.539|4.165|4.273|8.031||
11254|08/31/2020|0|0|0.036|0.1|0.214|0.065|0|0|0.214|0.241|0.145|0.072|1.309||
11256|08/31/2020|2.069|8.136|6.211|1.544|6.259|12.476|2.878|4.149|6.259|7.865|6.879|7.964|7.305||
11258|08/31/2020|2.61|3.919|-2.26|-6.241|-0.995|5.346|7.241|5.316|-0.995|0.325|2.066|4.869|4.832||
11259|08/31/2020|0.853|2.978|0.607|-1.109|0.993|4.213|4.825|5.718|0.993|2.511|2.674|3.801|5.562||
11260|08/31/2020|-1.358|1.872|2.466|5.738|3.568|-0.806|4.028|2.348|3.568|3.047|2.145|2.357|5.018||
11261|08/31/2020|3.019|6.55|-5.553|-11.683|-5.833|6.469|8.735|7.946|-5.833|-3.115|0.75|3.802|5.329||
11262|08/31/2020|2.873|4.152|-1.101|-6.512|-1.12|8.604|7.253|5.291|-1.12|2.157|3.762|6.315|9.831||
11264|08/31/2020|3.116|14.428|-2.112|-7.981|-1.771|1.898|14.472|5.362|-1.771|-5.753|-0.657|0.197|4.497||
11265|08/31/2020|6.151|12.958|15.692|5.836|16.102|15.651|9.595|15.48|16.102|10.062|10.458|11.738|4.192||
11266|08/31/2020|2.941|4.415|-0.515|-5.897|-0.802|9.898|8.428|6.52|-0.802|2.639|4.505|7.34|9.664||
11269|08/31/2020|1.955|3.655|6.155|-0.255|5.332|15.335|2.061|-1.667|5.332|7.367|6.187|9.386|4.777||
11270|08/31/2020|0.026|0.196|0.505|0.76|1.062|0.409|0.085|0.361|1.062|0.862|0.527|0.397|2.87||
11271|08/31/2020|2.954|4.44|-0.588|-5.904|-0.116|9.633|9.121|6.689|-0.116|3.192|4.961|7.61|9.842||
11286|08/31/2020|2.659|11.462|10.651|5.78|11.284|6.689|4.54|10.631|11.284|3.549|2.768|4.289|9.319||
11288|08/31/2020|1.09|4.546|4.449|2.666|4.231|6.957|7.322|3.929|4.231|4.993|5.385|7.149|7.796|0.7385415|6.8825
11295|08/31/2020|1.649|7.694|6.703|4.7|7.285|4.837|0.003|3.843|7.285|4.922|2.652|2.532|4.705|0.548|4.8513
11298|08/31/2020|3.12|10.194|14.26|6.959|14.883|13.516|8.86|0.51|14.883|8.082|8.832|9.785|2.336||
11300|08/31/2020|-0.731|2.563|4.813|8.679|6.272|-0.178|3.989|3.635|6.272|4.855|3.258|3.172|6.815|0.396|3.7367
11306|08/31/2020|2.612|10.973|-5.523|-10.15|-3.539|10.523|12.136|8.959|-3.539|-0.749|2.429|7.296|9.336|0.053265|0.2287
11328|08/31/2020|5.532|14.131|23.916|19.334|22.852|16.713|8.139|7.06|22.852|14.674|12.168|14.139|8.417||
11329|08/31/2020|1.911|7.25|-2.872|-9.577|0.894|10.293|0.666|-7.082|0.894|1.924|3.877|8.495|5.602|0.0879|0.2958
11330|08/31/2020|0.47|0.445|11.362|5.97|13.912|21.321|-3.878|5.031|13.912|13.45|7.186|14.08|7.426||
11332|08/31/2020|1.982|7.604|3.21|-11.305|-7.137|19.174|5.14|17.895|-7.137|-0.721|0.22|2.931|5.44|0.226|0.7655
11335|08/31/2020|3.537|13.718|25.944|22.908|42.054|27.491|22.774|5.382|42.054|24.863|23.572|20.994|8.043||
