FundataKey|Date|StyleBias|MktCapBias|ModDurationDate|ModDuration|AvgMaturity|ShortTermBond|MidTermBond|LongTermBond|AsOfDate|CreditRating
77695|07/31/2020|||07/31/2020|8.742822|11.54|27.21|18.25|42.82|07/31/2020|10
77698|07/31/2020|||07/31/2020|8.742822|11.54|27.21|18.25|42.82|07/31/2020|10
77699|07/31/2020|||07/31/2020|8.742822|11.54|27.21|18.25|42.82|07/31/2020|10
77700|07/31/2020|||07/31/2020|8.742822|11.54|27.21|18.25|42.82|07/31/2020|10
77701|07/31/2020|||07/31/2020|8.742822|11.54|27.21|18.25|42.82|07/31/2020|10
77702|07/31/2020|||07/31/2020|8.742822|11.54|27.21|18.25|42.82|07/31/2020|10
77703|07/31/2020||||||||||
77704|04/30/2020|Growth|Large||||||||
77705|04/30/2020||||||19.11|17.44|60.44||
77708|04/30/2020|Growth|Large||||||||
77710|07/31/2020||||||||||
77711|07/31/2020||||||||||
77716|07/31/2020||||||||||
77719|07/31/2020||||||||||
77720|07/31/2020||||||||||
77721|07/31/2020||||||||||
77722|07/31/2020||||||||||
77733|03/31/2020|||||6.14|23.01|4.95|4.2||
77734|03/31/2020||||||21.42|36.15|29.15||
77782|07/31/2020|Blend|Large||||||||
77785|07/31/2020|Blend|Large||||||||
77786|07/31/2020|Blend|Large||||||||
77788|07/31/2020|||07/31/2020|3.360821|5.44|57.67|26.94|4.46|07/31/2020|-20
77832|06/30/2020|||06/30/2020|2.846761|8.18|38.58|14.58|1.68||
77853|05/31/2020|Growth|Large|||8.9|11.27|5.31|13.78||
77854|05/31/2020|Growth|Large|||8.9|11.27|5.31|13.78||
77856|05/31/2020|Growth|Large|||9.67|16.12|5.25|7.68||
77857|05/31/2020|Growth|Large|||9.67|16.12|5.25|7.68||
77858|05/31/2020|Growth|Large|||9.67|16.12|5.25|7.68||
77859|05/31/2020|Growth|Large|||9.67|16.12|5.25|7.68||
77860|05/31/2020|Growth|Large|||9.67|16.12|5.25|7.68||
77861|05/31/2020|Growth|Large|||9.67|16.12|5.25|7.68||
77862|05/31/2020|Growth|Large|||9.67|16.12|5.25|7.68||
77863|05/31/2020|Growth|Large|||9.67|16.12|5.25|7.68||
77867|05/31/2020|Growth|Large|||9.67|16.12|5.25|7.68||
77868|05/31/2020|Growth|Large|||9.67|16.12|5.25|7.68||
77869|05/31/2020|Growth|Large|||9.67|16.12|5.25|7.68||
77870|05/31/2020|Growth|Large|||9.67|16.12|5.25|7.68||
77871|05/31/2020|Growth|Large|||9.67|16.12|5.25|7.68||
77872|05/31/2020|Growth|Large|||9.67|16.12|5.25|7.68||
77873|05/31/2020|Growth|Large||||||||
77874|05/31/2020|Growth|Large||||||||
77875|05/31/2020|Growth|Large||||||||
77876|05/31/2020|Growth|Large||||||||
77877|05/31/2020|Growth|Large||||||||
77878|05/31/2020|Growth|Large||||||||
77879|05/31/2020|Growth|Large||||||||
77882|05/31/2020|Growth|Large||||||||
77883|05/31/2020|Growth|Large||||||||
77884|05/31/2020|Growth|Large||||||||
77885|05/31/2020|Growth|Large||||||||
77886|05/31/2020|Growth|Large||||||||
77887|05/31/2020|Growth|Large||||||||
77888|05/31/2020|Growth|Large||||||||
77889|05/31/2020|Growth|Large||||||||
77890|05/31/2020|Growth|Large||||||||
77891|05/31/2020|Growth|Large||||||||
77892|05/31/2020|Growth|Large||||||||
77893|05/31/2020|Growth|Large||||||||
77894|05/31/2020|Growth|Large||||||||
77895|05/31/2020|Growth|Large||||||||
77896|05/31/2020|Growth|Large||||||||
77897|05/31/2020|Growth|Large||||||||
77898|05/31/2020|Growth|Large||||||||
77899|05/31/2020|Growth|Large||||||||
77900|05/31/2020|Growth|Large|||9.67|16.12|5.25|7.68||
77902|05/31/2020|Growth|Large|||9.67|16.12|5.25|7.68||
77903|05/31/2020|Growth|Large|||9.67|16.12|5.25|7.68||
77905|05/31/2020|Growth|Large|||9.67|16.12|5.25|7.68||
77906|05/31/2020|Growth|Large||||||||
77907|05/31/2020|Growth|Large||||||||
77908|05/31/2020|Growth|Large||||||||
77909|05/31/2020|Growth|Large||||||||
77910|05/31/2020|Growth|Large|||7.89|15.11|6.67|12.95||
77911|05/31/2020|Growth|Large||||||||
77912|05/31/2020|Growth|Large|||7.89|15.11|6.67|12.95||
77913|05/31/2020|Growth|Large||||||||
77914|05/31/2020|Growth|Large||||||||
77915|05/31/2020|Growth|Large||||||||
77916|05/31/2020|Growth|Large||||||||
77917|05/31/2020|Blend|Large|||8.03|22.26|6.63|13.38||
77918|05/31/2020|Growth|Large|||8.03|33.24|9.93|18.46||
77919|05/31/2020|Growth|Large||||||||
77920|05/31/2020|Growth|Large||||||||
77921|05/31/2020|Growth|Large|||8.03|17.85|3.69|6.9||
77923|05/31/2020|Growth|Mid||||||||
77924|05/31/2020|Growth|Large||||||||
77925|05/31/2020|Growth|Mid||||||||
77927|05/31/2020|Growth|Large||||||||
77929|05/31/2020|Growth|Large||||11.3|5.32|13.82||
77930|05/31/2020|Growth|Large||||||||
77931|05/31/2020|Growth|Large||||11.3|5.32|13.82||
77932|05/31/2020|Growth|Large|||7.89|23.24|9.54|16.43||
77933|05/31/2020|Growth|Large||||||||
77934|05/31/2020|Growth|Large|||7.89|23.24|9.54|16.43||
77935|05/31/2020|Growth|Large||||||||
77936|05/31/2020|Growth|Large||||||||
77937|05/31/2020|Growth|Large|||7.89|15.11|6.67|12.95||
77938|05/31/2020|Growth|Large|||7.89|23.24|9.54|16.43||
77939|05/31/2020|Growth|Large|||7.89|15.11|6.67|12.95||
77940|05/31/2020|Growth|Large|||7.89|15.11|6.67|12.95||
77941|05/31/2020|Growth|Large||||||||
77942|05/31/2020|Growth|Large|||7.89|14.46|5.29|8.67||
77943|05/31/2020|Growth|Large||||||||
77944|05/31/2020|Growth|Large|||7.89|14.46|5.29|8.67||
77945|05/31/2020|Growth|Large|||7.89|14.46|5.29|8.67||
77946|05/31/2020|Growth|Large||||||||
77947|05/31/2020|||||9.19|30.64|13.18|28.3||
77948|05/31/2020|||||9.19|30.64|13.18|28.3||
77949|05/31/2020|||||9.19|30.64|13.18|28.3||
77950|07/31/2020|Growth|Large||||||||
77951|07/31/2020|||07/31/2020|8.586705|5.18|26.02|21.02|44.14|07/31/2020|60
77952|07/31/2020|||07/31/2020|6.885101||34.04|25.37|32.7|07/31/2020|40
77953|07/31/2020|||07/31/2020|7.513691|6.01|10.88|5.79|12.12|07/31/2020|60
77954|07/31/2020||||||||||
77957|07/31/2020|||07/31/2020|2.519797|2.63|68.8|14.9||07/31/2020|50
77958|07/31/2020||||||||||
77960|07/31/2020|||07/31/2020|7.337991|6.06|16.89|9.26|18.37|07/31/2020|60
77961|07/31/2020|||07/31/2020|7.268971|6.51|6.9|3.39|7.09|07/31/2020|60
77965|07/31/2020||||||||||
77967|07/31/2020||||||||||
77968|07/31/2020||||||||||
77969|07/31/2020||||||||||
77970|07/31/2020|Growth|Large||||||||
77972|07/31/2020|Growth|Large||||||||
77973|07/31/2020|||07/31/2020|6.864356|6.39|7.39|3.29|6.73|07/31/2020|60
77974|07/31/2020|Growth|Large||||||||
77975|07/31/2020|Growth|Large||||||||
77976|07/31/2020|Growth|Large||||||||
77979|07/31/2020|Growth|Large|07/31/2020|5.402854||13.55|3.95|7.42|07/31/2020|50
77980|07/31/2020|Growth|Large||||||||
77981|07/31/2020|Blend|Small||||||||
77983|07/31/2020|Growth|Large|07/31/2020|4.351224||14.99|11.33|4.78|07/31/2020|50
77986|07/31/2020|||07/31/2020|5.337415||28.18|30.76|23.9|07/31/2020|30
77987|07/31/2020|Growth|Large|07/31/2020|7.114667||9.09|4.25|8.92|07/31/2020|60
77988|07/31/2020|Growth|Large|07/31/2020|8.579345||6.45|5.16|10.85|07/31/2020|60
77989|07/31/2020|Growth|Large|07/31/2020|7.284486||10.19|5.02|10.55||
77990|07/31/2020|Growth|Large|07/31/2020|8.195263||7.1|4.9|10.3|07/31/2020|60
77992|07/31/2020|Growth|Large|07/31/2020|8.047664||7.42|4.83|10.16|07/31/2020|60
77994|07/31/2020|Growth|Large|07/31/2020|8.267623||7|4.98|10.46|07/31/2020|60
77995|07/31/2020|Growth|Large|07/31/2020|8.118204||7.28|4.84|10.17|07/31/2020|60
77996|07/31/2020|Growth|Large|07/31/2020|7.658126||8.39|4.62|9.7|07/31/2020|60
77997|07/31/2020|Blend|Small|07/31/2020|8.455756||6.54|5|10.51|07/31/2020|60
77998|07/31/2020|Growth|Large|07/31/2020|7.255954||8.84|4.33|9.11|07/31/2020|60
77999|07/31/2020|Growth|Large|07/31/2020|8.091905||7.4|4.91|10.33|07/31/2020|60
78000|07/31/2020|Growth|Large|07/31/2020|8.103157||7.56|5.03|10.58|07/31/2020|60
78001|07/31/2020|Blend|Mid|07/31/2020|8.422743||6.87|5.19|10.91|07/31/2020|60
78002|07/31/2020|Growth|Large|07/31/2020|7.873459||7.31|4.47|9.4|07/31/2020|60
78003|07/31/2020|Growth|Large|07/31/2020|7.386782||8.62|4.43|9.3|07/31/2020|60
78004|07/31/2020|Growth|Large||||||||
78005|07/31/2020|Growth|Large|07/31/2020|4.69132||9.66|2.1|3.55||
78007|07/31/2020|Growth|Large||||||||
78008|07/31/2020|Growth|Large||||||||
78009|09/30/2019|Growth|Large||||||||
78014|07/31/2020|Growth|Large|07/31/2020|8.704435||6.34|5.37|11.29|07/31/2020|60
78015|07/31/2020|||07/31/2020|7.232319||26.07|13.08|25.2|07/31/2020|50
78016|07/31/2020|||07/31/2020|7.104164||21.8|10.56|19.86|07/31/2020|40
78017|07/31/2020|||07/31/2020|6.645594||17.83|7.54|13.51|07/31/2020|40
78018|07/31/2020|||07/31/2020|6.493527||12.09|4.84|8.77|07/31/2020|40
78019|07/31/2020|||07/31/2020|5.832471||6.46|2.09|3.72|07/31/2020|40
78020|07/31/2020|Growth|Large|07/31/2020|7.862012||20.7|13.02|25.82|07/31/2020|50
78021|07/31/2020|Growth|Large|07/31/2020|7.635538||17.06|9.94|19.48|07/31/2020|50
78022|07/31/2020|Growth|Large|07/31/2020|7.354297||13.19|7.03|13.46|07/31/2020|50
78023|07/31/2020|Growth|Large|07/31/2020|7.016136||8.62|4.08|7.82|07/31/2020|50
78024|07/31/2020|Growth|Large||||0|0|0||
78029|07/31/2020||||||||||
78030|07/31/2020||||||||||
78031|07/31/2020|Growth|Large|07/31/2020|6.050399||8.77|4.07|5.05|07/31/2020|50
78032|07/31/2020|Growth|Large|07/31/2020|7.158642||12.71|8.64|11.05|07/31/2020|50
78033|07/31/2020|Growth|Large|07/31/2020|7.158642||12.71|8.64|11.05|07/31/2020|50
78034|07/31/2020|Growth|Large|07/31/2020|7.411197||18.13|13.98|17.41|07/31/2020|40
78035|07/31/2020|Growth|Large|07/31/2020|7.411197||18.13|13.98|17.41|07/31/2020|40
78036|07/31/2020|Growth|Large|07/31/2020|7.339083||23.9|17.95|21.86|07/31/2020|50
78037|07/31/2020|Growth|Large|07/31/2020|7.339083||23.9|17.95|21.86|07/31/2020|50
78038|07/31/2020|Growth|Large||||||||
78053|06/30/2020|Growth|Large||||||||
78054|06/30/2020|Growth|Large||||||||
78083|07/31/2020||||||||||
78084|07/31/2020||||||||||
78089|06/30/2020|Growth|Large|06/30/2020|6.33905|9.36|16.06|7.04|11.54|06/30/2020|50
78090|06/30/2020|Growth|Large|06/30/2020|6.33905|9.36|16.06|7.04|11.54|06/30/2020|50
78096|06/30/2020|Growth|Large||||||||
78097|06/30/2020|Growth|Large||||||||
78098|06/30/2020|Growth|Large||||||||
78099|06/30/2020|Growth|Large||||||||
78100|06/30/2020|Growth|Large||||||||
78101|06/30/2020|Growth|Large||||||||
78102|06/30/2020|Growth|Large||||||||
78103|06/30/2020|Blend|Large||||||||
78104|06/30/2020|Blend|Large||||||||
78105|06/30/2020|Blend|Large||||||||
78106|06/30/2020|Growth|Large||||||||
78107|06/30/2020|Growth|Large||||||||
78108|06/30/2020|Growth|Large||||||||
78109|06/30/2020|Blend|Large||||||||
78110|06/30/2020|Growth|Large||||||||
78111|06/30/2020|Blend|Large||||||||
78112|06/30/2020|Growth|Large||||||||
78113|06/30/2020|Blend|Large||||||||
78114|06/30/2020|Growth|Large||||||||
78115|06/30/2020|Growth|Large||||||||
78116|06/30/2020|Blend|Large||||||||
78117|06/30/2020|Growth|Large||||||||
78118|06/30/2020|Growth|Large||||||||
78119|06/30/2020|Blend|Large||||||||
78120|06/30/2020|Growth|Large||||||||
78121|06/30/2020|Growth|Large||||||||
78122|06/30/2020|Blend|Large||||||||
78123|06/30/2020|Growth|Mid||||||||
78124|06/30/2020|Growth|Large||||||||
78125|06/30/2020|Growth|Mid||||||||
78126|06/30/2020|Growth|Large||||||||
78127|06/30/2020|Growth|Large||||||||
78128|06/30/2020|Growth|Mid||||||||
78129|06/30/2020|Growth|Large||||||||
78130|06/30/2020|Growth|Mid||||||||
78131|06/30/2020|Growth|Large||||||||
78132|06/30/2020|Growth|Large||||||||
78133|06/30/2020|Growth|Large||||||||
78134|06/30/2020|Growth|Large||||||||
78135|06/30/2020|Growth|Mid||||||||
78136|06/30/2020|Growth|Mid||||||||
78137|06/30/2020|Growth|Large||||||||
78138|06/30/2020|Growth|Mid||||||||
78139|06/30/2020|Growth|Large||||||||
78140|06/30/2020|Growth|Large||||||||
78141|06/30/2020|Growth|Mid||||||||
78142|06/30/2020|Growth|Mid||||||||
78143|06/30/2020|Growth|Mid||||||||
78144|06/30/2020|Growth|Large||||||||
78145|06/30/2020|Growth|Mid||||||||
78146|06/30/2020|Growth|Large||||||||
78147|06/30/2020|Growth|Large||||||||
78148|06/30/2020|Growth|Large||||||||
78149|06/30/2020|Growth|Large||||||||
78150|06/30/2020|Growth|Large||||||||
78151|06/30/2020|Growth|Large||||||||
78152|06/30/2020|Growth|Mid||||||||
78153|06/30/2020|Growth|Mid||||||||
78154|06/30/2020|Growth|Large||||||||
78155|06/30/2020|Growth|Mid||||||||
78156|06/30/2020|Growth|Large||||||||
78157|06/30/2020|Growth|Mid||||||||
78158|06/30/2020|Growth|Large||||||||
78159|06/30/2020|Growth|Mid||||||||
78160|06/30/2020|Growth|Large||||||||
78161|06/30/2020|Growth|Large||||||||
78162|06/30/2020|Growth|Mid||||||||
78163|06/30/2020|Growth|Large||||||||
78164|06/30/2020|Growth|Large||||||||
78165|06/30/2020|Growth|Large||||||||
78166|06/30/2020|Growth|Large||||||||
78167|06/30/2020|Growth|Large||||||||
78168|06/30/2020|Growth|Large||||||||
78169|06/30/2020|Growth|Large||||||||
78170|06/30/2020|Growth|Large||||||||
78171|06/30/2020|Growth|Large||||||||
78172|06/30/2020|Growth|Large||||||||
78173|06/30/2020|Growth|Large||||||||
78174|06/30/2020|Growth|Large||||||||
78175|06/30/2020|Growth|Large||||||||
78176|06/30/2020|Growth|Large||||||||
78177|04/30/2020|Growth|Large||||||||
78178|04/30/2020|Blend|Large||||||||
78179|04/30/2020|Blend|Large||||||||
78180|04/30/2020|Growth|Large||||||||
78190|07/31/2020|Growth|Large||||||||
78192|06/30/2020|||06/30/2020|3.691771||56.96|14|12.83|06/30/2020|-10
78193|06/30/2020|||06/30/2020|7.386927||28.05|21.1|38.35|06/30/2020|40
78196|07/31/2020||||||||||
78197|06/30/2020|||06/30/2020|2.024085|2|71.22|22.77||06/30/2020|50
78202|08/31/2020|||07/31/2020|6.376613||20.49|8.04|9.4|07/31/2020|50
78203|08/31/2020|||07/31/2020|6.376613||20.49|8.04|9.4|07/31/2020|50
78204|08/31/2020|||07/31/2020|6.376613||20.49|8.04|9.4|07/31/2020|50
78205|08/31/2020|||07/31/2020|5.372359||43.53|18.83|13.07|07/31/2020|30
78206|08/31/2020|||07/31/2020|5.372359||43.53|18.83|13.07|07/31/2020|30
78207|08/31/2020|||07/31/2020|5.372359||43.53|18.83|13.07|07/31/2020|30
78208|08/31/2020|Growth|Large|07/31/2020|6.545842||13.79|3.46|6.34|07/31/2020|60
78209|08/31/2020|Growth|Large|07/31/2020|6.545842||13.79|3.46|6.34|07/31/2020|60
78211|08/31/2020|Growth|Large|07/31/2020|6.545842||13.79|3.46|6.34|07/31/2020|60
78212|08/31/2020||||||||||
78216|08/31/2020||||||||||
78218|08/31/2020||||||||||
78221|08/31/2020|||07/31/2020|5.963472||31.1|13.26|12.28|07/31/2020|40
78222|08/31/2020|||07/31/2020|5.963472||31.1|13.26|12.28|07/31/2020|40
78223|08/31/2020|||07/31/2020|5.963472||31.1|13.26|12.28|07/31/2020|40
78233|07/31/2020|Growth|Large||||||||
78234|07/31/2020|Growth|Large||||||||
78235|07/31/2020|Growth|Large||||||||
78254|05/31/2020|Growth|Large||||||||
78255|05/31/2020|Growth|Large||||||||
78256|05/31/2020|Growth|Large|||6.44|11.65|11.15|23.34||
78257|05/31/2020|Growth|Large|||6.44|11.65|11.15|23.34||
78258|07/31/2020|Blend|Large||||||||
78259|07/31/2020|Blend|Large||||||||
78260|07/31/2020|Growth|Large|07/31/2020|8.169882|0|14|25.35|29.42|07/31/2020|60
78261|07/31/2020|Growth|Large|07/31/2020|8.200554|0|6.81|16.47|17.32|07/31/2020|60
78262|07/31/2020|Growth|Large|07/31/2020|8.116506||4.16|6.79|8.06|07/31/2020|60
78263|07/31/2020|Growth|Large||||||||
78264|07/31/2020|Growth|Large|07/31/2020|8.324988|0|15.1|5.49|15.83|07/31/2020|50
78265|07/31/2020|Growth|Large||||||||
78266|07/31/2020|Growth|Large|07/31/2020|7.749097|0|6.52|3.25|6.58|07/31/2020|50
78269|07/31/2020|Growth|Large|07/31/2020|7.632082|0|28.49|8.48|25.91|07/31/2020|50
78270|07/31/2020|Growth|Large||||||||
78271|07/31/2020|Growth|Large||||||||
78272|07/31/2020|Growth|Large||||||||
78273|07/31/2020|Growth|Large||||||||
78274|07/31/2020|Blend|Large||||||||
78275|07/31/2020|Growth|Large||||||||
78277|07/31/2020|Blend|Large||||||||
78278|07/31/2020|Growth|Large||||||||
78279|07/31/2020|Growth|Large||||||||
78280|07/31/2020|Growth|Large||||||||
78282|07/31/2020|Growth|Large|07/31/2020|8.031991|0|16.95|6.61|15.46|07/31/2020|50
78283|07/31/2020|Growth|Large||||||||
78284|07/31/2020|Growth|Large|07/31/2020|7.263974|0|8.77|2.61|6.43|07/31/2020|50
78285|07/31/2020|Growth|Large|07/31/2020|8.124146|0|29.12|11.32|27.3|07/31/2020|50
78287|07/31/2020|Growth|Large||||||||
78289|07/31/2020|Growth|Mid||||||||
78291|07/31/2020|||07/31/2020|1.724817|1.18|97.33|||07/31/2020|70
78292|07/31/2020|||07/31/2020|4.478263|3.17|2.61|94.79||07/31/2020|70
78293|07/31/2020|||07/31/2020|5.945379||7.05|76.7|14.79|07/31/2020|70
78294|07/31/2020|Growth|Large|07/31/2020|9.112712||10.46|2.24|54.08|07/31/2020|70
78295|07/31/2020|||07/31/2020|2.884027|2.9|44.7|16.33|2.15|07/31/2020|50
78297|07/31/2020|Growth|Large||||||||
78298|07/31/2020|Growth|Mid||||||||
78300|07/31/2020|Growth|Large||||||||
78301|07/31/2020|Growth|Large||||||||
78303|07/31/2020|||07/31/2020|7.246829|7.37|17.43|7.8|17.58|07/31/2020|70
78304|07/31/2020|Growth|Large||||||||
78305|07/31/2020|Blend|Large|||0|0|0|0||
78306|07/31/2020||||||||||
78307|07/31/2020||||||||||
78349|07/31/2020|Growth|Large||||||||
78350|07/31/2020|Growth|Large||||||||
78360|08/31/2020|Growth|Large|08/31/2020|8.811787||18.3|17.36|24.18|08/31/2020|80
78364|08/31/2020|Growth|Large|07/31/2020|4.907151|6.57|17.07|11.72|8.59|07/31/2020|40
78366|08/31/2020|Blend|Mid|07/31/2020|3.208754||17.54|6.78|0.94|07/31/2020|0
78367|08/31/2020|Growth|Large||||||||
78368|08/31/2020|Growth|Large||||||||
78369|08/31/2020|Growth|Large||||||||
78370|08/31/2020|Growth|Large|07/31/2020|15.674708||2.24|1.77|25.27|07/31/2020|70
78371|08/31/2020|Growth|Large|07/31/2020|15.674708||2.24|1.77|25.27|07/31/2020|70
78372|08/31/2020|Growth|Large|07/31/2020|16.252114||1.42||13.98|07/31/2020|80
78377|06/30/2020|Growth|Large|06/30/2020|8.363809|10.73|13.76|8.25|17.7|06/30/2020|50
78378|06/30/2020|Blend|Large||||||||
78379|07/31/2020|Growth|Large||||||||
78380|06/30/2020|Growth|Large||||||||
78381|06/30/2020|Blend|Mid||||||||
78382|06/30/2020|Growth|Large|06/30/2020|9.877031||4.04|2.67|7.28|06/30/2020|80
78383|06/30/2020|Growth|Mid||||||||
78384|06/30/2020|Blend|Mid|06/30/2020|6.225066|9.58|16.04|5.63|8.78||
78385|06/30/2020|Value|Large||||||||
78386|06/30/2020|Growth|Large||||||||
78392|07/31/2020||||||||||
78397|06/30/2020|Growth|Large||||||||
78398|06/30/2020|Growth|Large||||||||
78399|06/30/2020|Blend|Mid||||||||
78400|06/30/2020|Growth|Large||||||||
78401|06/30/2020|Growth|Large||||||||
78402|06/30/2020|Growth|Large||||0|0|0||
78403|06/30/2020|Growth|Large||||||||
78404|06/30/2020|||06/30/2020|2.619909|5.8|77.77|12.75||06/30/2020|60
78424|06/30/2020|Growth|Mid||||||||
78425|06/30/2020|Growth|Large|06/30/2020|5.079423|6.6|13.15|3.24|6.55||
78426|06/30/2020|Growth|Large||||0|0|0||
78427|06/30/2020|Growth|Large||||0|0|0||
78428|06/30/2020|||06/30/2020|5.125762|7.64|45.05|17.9|19.85||
78429|03/31/2020|Growth|Large|||8.64|21.01|8.76|10.25||
78430|06/30/2020|Blend|Large|06/30/2020|10.014487|11.84|18.93|5.38|26.62|06/30/2020|70
78431|06/30/2020|Blend|Large|06/30/2020|10.014487|11.84|18.93|5.38|26.62|06/30/2020|70
78443|05/31/2020|||||15.88|12.32|9.47|29.17||
78444|05/31/2020|||||15.88|12.32|9.47|29.17||
78445|05/31/2020||||||21.29|35.65|38.86||
78446|05/31/2020||||||21.29|35.65|38.86||
78447|05/31/2020|||||7.93|17.79|19.26|61.71||
78448|05/31/2020|||||7.93|17.79|19.26|61.71||
78457|06/30/2020|||06/30/2020|3.453023|4.02|55.82|20.91|5.93|06/30/2020|-20
78459|06/30/2020|Growth|Large||||||||
78506|05/31/2020||||||65.77|24.39|3.39||
78507|05/31/2020|Growth|Large||||3.51|4.95|7.74||
78508|05/31/2020|Growth|Large||||||||
78509|05/31/2020|Growth|Large||||||||
78522|05/31/2020|Growth|Large||||||||
78523|05/31/2020|Growth|Large||||7.63|3.63|7.19||
78535|08/31/2020|||08/31/2020|8.806159||24.01|32.9|39.48|08/31/2020|50
78536|07/31/2020|Growth|Large||||||||
78543|07/31/2020||||||||||
78563|05/31/2020||||||||||
78564|05/31/2020|||||9.72|31.06|22.67|41.04||
78565|05/31/2020|||||6.05|69.13|17.51|5.85||
78566|05/31/2020|||||6.74|57.15|15.67|4.77||
78567|05/31/2020|||||9.2|32.07|18.35|42.39||
78568|05/31/2020|Growth|Large|||9.2|19.49|14.54|30.82||
78569|05/31/2020|Growth|Large|||8.08|18.77|10.23|11.97||
78570|05/31/2020|Growth|Large|||8.08|18.77|10.23|11.97||
78571|05/31/2020|Growth|Large||||||||
78573|05/31/2020|Growth|Large||||||||
78574|05/31/2020|Blend|Large||||||||
78575|05/31/2020|Blend|Mid||||||||
78576|05/31/2020|||||8.05|26.83|14.2|38.71||
78577|05/31/2020|||||8.05|26.83|14.2|38.71||
78578|05/31/2020|Growth|Large|||8.03|33.24|9.93|18.46||
78579|05/31/2020|Growth|Large|||8.03|33.24|9.93|18.46||
78580|05/31/2020|Growth|Large|||8.03|27.78|8.02|16.01||
78581|05/31/2020|Growth|Large|||8.03|27.78|8.02|16.01||
78582|05/31/2020|Blend|Large|||8.03|22.26|6.63|13.38||
78584|05/31/2020|Blend|Large|||8.03|22.26|6.63|13.38||
78585|05/31/2020|Growth|Large|||8.03|17.85|3.69|6.9||
78586|05/31/2020|Growth|Large|||8.03|17.85|3.69|6.9||
78587|05/31/2020|Growth|Large|||8.03|9.79|1.46|2.89||
78588|05/31/2020|Growth|Large|||8.03|9.79|1.46|2.89||
78592|05/31/2020|Blend|Large||||||||
78593|05/31/2020|Growth|Mid||||||||
78594|05/31/2020|Growth|Mid||||||||
78595|05/31/2020|Growth|Large||||||||
78596|05/31/2020|Growth|Large|||8.03|33.25|9.92|18.45||
78597|05/31/2020|Growth|Large|||8.03|33.25|9.92|18.45||
78598|05/31/2020|Growth|Large|||8.03|27.78|8.02|16.01||
78599|05/31/2020|Growth|Large|||8.03|27.78|8.02|16.01||
78600|05/31/2020|Blend|Large|||8.03|22.26|6.63|13.38||
78601|05/31/2020|Blend|Large|||8.03|22.26|6.63|13.38||
78602|05/31/2020|Growth|Large|||8.03|17.86|3.69|6.9||
78603|05/31/2020|Growth|Large|||8.03|17.86|3.69|6.9||
78604|05/31/2020|Growth|Large|||8.04|9.79|1.46|2.89||
78605|05/31/2020|Growth|Large|||8.04|9.79|1.46|2.89||
78606|05/31/2020|Growth|Large||||||||
78607|05/31/2020|Growth|Large||||||||
78608|05/31/2020|||||9.39|26.82|13.75|34.4||
78609|05/31/2020|||||9.39|26.82|13.75|34.4||
78610|05/31/2020|||||9.39|26.82|13.75|34.4||
78611|05/31/2020|||||9.39|26.82|13.75|34.4||
78612|05/31/2020|Growth|Large|||8.13|14.07|6.23|14.98||
78613|05/31/2020|Growth|Large|||8.13|14.07|6.23|14.98||
78614|05/31/2020|Growth|Large|||8.13|14.07|6.23|14.98||
78616|05/31/2020|Growth|Large|||8.13|21.24|9.89|23.75||
78617|05/31/2020|Growth|Large|||8.13|21.24|9.89|23.75||
78618|05/31/2020|Growth|Large|||8.13|21.24|9.89|23.75||
78619|05/31/2020|Growth|Large|||8.13|21.24|9.89|23.75||
78620|05/31/2020|Growth|Large||||||||
78621|05/31/2020|Growth|Large||||||||
78622|05/31/2020|Blend|Mid||||||||
78623|05/31/2020|Blend|Mid||||||||
78638|07/31/2020|Growth|Large||||||||
78639|07/31/2020|Growth|Large||||||||
78640|07/31/2020|Growth|Large||||||||
