FundataKey|AsOfDate|TotalDist-CurrMth|TotalDist-YTD|TotalDist-12Mth|DistYield|DivDist-CurrMth|DivDist-YTD|DivDist-12Mth|FgnDivDist-CurrMth|FgnDivDist-YTD|FgnDivDist-12Mth|CapGainsDist-CurrMth|CapGainsDist-YTD|CapGainsDist-12Mth|IntIncDist-CurrMth|IntIncDist-YTD|IntIncDist-12Mth|RtnPrinciple-CurrMth|RtnPrinciple-YTD|RtnPrinciple-12Mth|DistFrequency
53362|08/31/2020|0.1119|0.8952|1.3092|8.4719||0.039212|0.079375||||0.1119|0.855988|1.229825|||||||Monthly
53363|08/31/2020|0.1213|0.9704|1.4132|8.3571||0.153612|0.26215||||0.1213|0.816788|1.15105|||||||Monthly
53364|08/31/2020||0.263855|0.491664|4.328||0.263855|0.491664|||||||||||||Quarterly
53365|08/31/2020||0.191492|0.363908|4.178||0.191492|0.363908|||||||||||||Quarterly
53372|08/31/2020||||||||||||||||||||No Distribution
53373|08/31/2020||||||||||||||||||||No Distribution
53374|08/31/2020||||||||||||||||||||No Distribution
53375|08/31/2020||||||||||||||||||||No Distribution
53377|08/31/2020||||||||||||||||||||No Distribution
53379|08/31/2020||||||||||||||||||||No Distribution
53380|08/31/2020||||||||||||||||||||No Distribution
53381|08/31/2020||||||||||||||||||||No Distribution
53398|08/31/2020|0.01723|0.13784|0.20676|4.1276||0.0006799|0.0006799|||||||0.01723|0.1371601|0.1888501|||0.01723|Monthly
53399|08/31/2020|0.02213|0.17704|0.26556|5.3427||0.0006748|0.0006748|||||||0.02213|0.1763652|0.2427552|||0.02213|Monthly
53400|08/31/2020|0.0236605|0.0933629|0.1479117|2.4738||0.0044134|0.0072438|||||||0.0236605|0.0889495|0.1406679||||Monthly
53401|08/31/2020||||||||||||||||||||Annual
53402|08/31/2020||||||||||||||||||||Annual
53403|08/31/2020||||||||||||||||||||Quarterly
53404|08/31/2020||||||||||||||||||||Annual
53410|08/31/2020||0.070093|0.070391|0.3256|||0.000298|||||0.070093|0.070093|||||||Annual
53412|08/31/2020|||0.316087|1.5258|||0.099653||||||0.216434|||||||Annual
53414|08/31/2020|||0.3585656|2.1321|||0.3585656|||||||||||||Annual
53424|08/31/2020|||0.464991|3.3685|||0.33418||||||0.130811|||||||Annual
53425|08/31/2020||||||||||||||||||||Annual
53426|08/31/2020||||||||||||||||||||Annual
53427|08/31/2020||||||||||||||||||||Annual
53428|08/31/2020||||||||||||||||||||Annual
53429|08/31/2020||||||||||||||||||||Annual
53430|08/31/2020||||||||||||||||||||Annual
53431|08/31/2020||||||||||||||||||||Annual
53432|08/31/2020||||||||||||||||||||Annual
53434|08/31/2020|||0.175231|1.2242|||0.175231|||||||||||||Annual
53435|08/31/2020|||0.136|2.596|||0.136|||||||||||||Annual
53444|08/31/2020|||0.282602|1.5965|||0.170753||||||0.111849|||||||Annual
53446|08/31/2020|||0.043742|0.1414|||0.043742|||||||||||||Annual
53448|08/31/2020||0.166721|0.167956|0.557|||0.001235|||||0.166721|0.166721|||||||Annual
53450|08/31/2020||||||||||||||||||||Annual
53451|08/31/2020|||0.121|0.6057|||0.121|||||||||||||Annual
53452|08/31/2020||||||||||||||||||||Annual
53453|08/31/2020|||0.068|0.4677|||0.068|||||||||||||Annual
53458|08/31/2020||0.011413|0.014402|0.0877|||0.002989|||||0.011413|0.011413|||||||Annual
53459|08/31/2020|||0.029|0.2002|||0.029|||||||||||||Annual
53461|08/31/2020|||0.516151|3.0746|||0.466462||||||0.049689|||||||Annual
53463|08/31/2020||||||||||||||||||||Monthly
53464|08/31/2020|||0.213|1.4673|||0.213|||||||||||||Annual
53468|08/31/2020|||0.068|0.3422|||0.068|||||||||||||Annual
53469|08/31/2020|||0.297|1.4762|||0.297|||||||||||||Annual
53470|08/31/2020|||0.11|0.752|||||||||0.11|||||||Annual
53473|08/31/2020|||0.148|0.9542|||0.033||||||0.115|||||||Annual
53474|08/31/2020|||0.299|1.9244|||0.184||||||0.115|||||||Annual
53475|08/31/2020|||0.115|0.7432|||||||||0.115|||||||Annual
53477|08/31/2020||||||||||||||||||||Annual
53478|08/31/2020||||||||||||||||||||Annual
53487|08/31/2020||||||||||||||||||||Annual
53489|08/31/2020|||0.308237|2.3333|||0.308237|||||||||||||Annual
53501|08/31/2020|||0.2813||||0.2813|||||||||||||Annual
53502|08/31/2020|||0.330108|2.1382|||0.330108|||||||||||||Annual
53505|08/31/2020|||0.305|1.6358|||0.305|||||||||||||Annual
53506|08/31/2020|||0.2327|1.6278|||0.2327|||||||||||||Annual
53508|08/31/2020|||0.171|0.9222|||0.171|||||||||||||Annual
53510|08/31/2020|||0.126|0.6827|||0.126|||||||||||||Annual
53515|08/31/2020|0.012177|0.181891|0.280777|2.6078|0.012177|0.181891|0.280777|||||||||||||Monthly
53520|08/31/2020|||0.306825|2.8137|||0.275491||||||0.031334|||||||Annual
53522|08/31/2020||0.008853|0.046057|0.3663|||0.037204|||||0.008853|0.008853|||||||Annual
53524|08/31/2020|||0.335233|2.9121|||0.272367||||||0.062866|||||||Annual
53526|08/31/2020||0.018545|0.064105|0.4869|||0.04556|||||0.018545|0.018545|||||||Annual
53528|08/31/2020|||0.390912|3.3812|||0.262542||||||0.12837|||||||Annual
53530|08/31/2020||0.02744|0.111717|0.8401|||0.084277|||||0.02744|0.02744|||||||Annual
53533|08/31/2020|||0.393391|3.3225|||0.258209||||||0.135182|||||||Annual
53535|08/31/2020||0.041428|0.143939|1.0687|||0.102511|||||0.041428|0.041428|||||||Annual
53537|08/31/2020|||0.391242|3.2947|||0.243201||||||0.148041|||||||Annual
53539|08/31/2020||0.041507|0.182985|1.3466|||0.141478|||||0.041507|0.041507|||||||Annual
53541|08/31/2020|||0.525611|2.6733|||0.206809||||||0.318802|||||||Annual
53548|08/31/2020|||0.0962|0.6799|||0.0962|||||||||||||Annual
53549|08/31/2020|||0.1305|0.918|||0.1305|||||||||||||Annual
53555|08/31/2020|||0.288653|2.0118|||0.288653|||||||||||||Annual
53559|08/31/2020||0.231183|0.536415|5.2241||0.231183|0.413636||||||0.122779|||||||Quarterly
53563|08/31/2020|0.025767|0.233348|0.327231|3.0721|0.025767|0.233348|0.327231|||||||||||||Monthly
53565|08/31/2020|0.04|0.32|0.48|4.8131|0.04|0.32|0.48|||||||||||||Monthly
53567|08/31/2020|0.05|0.4|0.6|6.5669|0.05|0.4|0.6|||||||||||||Monthly
53569|08/31/2020|0.0525|0.42|0.63|6.2408|0.0525|0.42|0.63|||||||||||||Monthly
53577|08/31/2020|0.06|0.48|0.72|7.9421|0.06|0.48|0.72|||||||||||||Monthly
53587|08/31/2020|0.0375|0.3|0.45|5.1622|0.0375|0.3|0.45|||||||||||||Monthly
53603|08/31/2020|||0.1392287|1.0193|||0.1392287|||||||||||||Quarterly
53604|08/31/2020|||0.1546501|1.1171|||0.1546501|||||||||||||Quarterly
53605|08/31/2020||0.0127058|0.1944598|1.3606||0.0127058|0.1944598|||||||||||||Quarterly
53606|08/31/2020|||0.1656426|1.1813|||0.1656426|||||||||||||Quarterly
53623|08/31/2020||0.044787|0.044787|0.2332|||||||||||0.044787|0.044787||||Annual
53631|08/31/2020|||0.036|0.2636|||0.036|||||||||||||Annual
53633|08/31/2020|||0.162|1.1663|||0.162|||||||||||||Annual
53634|08/31/2020|||0.195|1.4058|||0.195|||||||||||||Annual
53637|08/31/2020|||0.33|2.3569|||0.33|||||||||||||Annual
53638|08/31/2020|0.04|0.32|0.476|4.513|0.04|0.32|0.476|||||||||||||Monthly
53639|08/31/2020|0.0425|0.34|0.504|4.474|0.0425|0.34|0.504|||||||||||||Monthly
53640|08/31/2020|0.04|0.32|0.476|4.5068|0.04|0.32|0.476|||||||||||||Monthly
53641|08/31/2020|0.034|0.272|0.41|4.6087|0.034|0.272|0.41|||||||||||||Monthly
53642|08/31/2020|0.0355|0.284|0.428|4.5604|0.0355|0.284|0.428|||||||||||||Monthly
53647|08/31/2020|||0.3772601|3.3745|||0.3456678||||||0.0315923|||||||Annual
53648|08/31/2020||0.1776|2.1414|8.4474||0.1776|0.3257||||||1.8157|||||||Quarterly
53650|08/31/2020|0.026715|0.205708|0.342778|3.1266||0.129046|0.129046||||0.026715|0.076662|0.213732|||||||Monthly
53651|08/31/2020||||||||||||||||||||Annual
53653|08/31/2020|||0.001|0.0046|||0.001|||||||||||||Annual
53654|08/31/2020|||0.059|0.2756|||0.059|||||||||||||Annual
53660|08/31/2020|0.0029777|0.0801967|0.1490173|1.4901|0.0029777|0.0801967|0.1490173|||||||||||||Monthly
53662|08/31/2020||0.1908|0.3529|3.3528||0.1908|0.3529|||||||||||||Quarterly
53663|08/31/2020|0.0455|0.364|0.532|7.039|0.0455|0.364|0.532|||||||||||||Monthly
53664|08/31/2020|0.05|0.4|0.594|3.4428|0.05|0.4|0.594|||||||||||||Monthly
53665|08/31/2020|||0.045|0.1956|||0.045|||||||||||||Annual
53667|08/31/2020||||||||||||||||||||Annual
53668|08/31/2020||0.0712|0.1462|1.066||0.0712|0.1462|||||||||||||Quarterly
53669|08/31/2020|||0.575|2.2411|||0.575|||||||||||||Annual
53670|08/31/2020|||0.689|2.7979|||0.689|||||||||||||Annual
53671|08/31/2020||||||||||||||||||||Annual
53672|08/31/2020|||0.265|4.3514|||0.265|||||||||||||Annual
53674|08/31/2020|||0.140693|1.1794|||0.140693|||||||||||||Annual
53675|08/31/2020||||||||||||||||||||Annual
53676|08/31/2020||||||||||||||||||||Annual
53677|08/31/2020|||0.134016|1.0838|||0.062317||||||0.071699|||||||Annual
53678|08/31/2020|0.031|0.248|0.368|3.954||||||||||0.031|0.248|0.368||||Monthly
53679|08/31/2020|0.033|0.264|0.388|3.9426||||||||||0.033|0.264|0.388||||Monthly
53683|08/31/2020|0.017042|0.183165|0.218234|2.0706|0.017042|0.183165|0.218234|||||||||||||Monthly
53684|08/31/2020||0.05|0.115416|0.8362||0.05|0.115416|||||||||||||Quarterly
53685|08/31/2020|0.03|0.24|0.399999|3.8759|0.03|0.24|0.36||||||0.039999|||||||Monthly
53690|08/31/2020|0.032|0.256|0.378|4.0127||||||||||0.032|0.256|0.378||||Annual
53691|08/31/2020|0.0335|0.268|0.394|3.9586||||||||||0.0335|0.268|0.394||||Monthly
53692|08/31/2020|||0.050014|0.4517|||||||||0.050014|||||||Annual
53693|08/31/2020|0.038|0.304|0.45|5.0824||||||||||0.038|0.304|0.45||||Monthly
53694|08/31/2020|0.0405|0.324|0.476|5.0381||||||||||0.0405|0.324|0.476||||Monthly
53695|08/31/2020|0.02|0.169779|0.410108|4.3237|0.02|0.169779|0.330609||||||0.079499|||||||Monthly
53696|08/31/2020|0.0455|0.364|0.536|6.32||||||||||0.0455|0.364|0.536||||Monthly
53697|08/31/2020|0.048|0.384|0.564|6.2272||||||||||0.048|0.384|0.564||||Monthly
53701|08/31/2020|0.045516|0.364128|0.546192|5.2396|||||||0.045516|0.364128|0.546192|||||||Monthly
53704|08/31/2020|0.048105|0.38484|0.57726|5.1683|||||||0.048105|0.38484|0.57726|||||||Monthly
53707|08/31/2020|0.050655|0.40524|0.60786|5.1014|||||||0.050655|0.40524|0.60786|||||||Monthly
53721|08/31/2020|||0.131373|1.1081|||0.091779||||||0.039594|||||||Quarterly
53722|08/31/2020|||0.043021|0.3576|||||||||0.043021|||||||Annual
53723|08/31/2020|||0.00543|0.0422|||0.00543|||||||||||||Annual
53724|08/31/2020|||0.057809|0.4426|||0.057809|||||||||||||Annual
53725|08/31/2020|0.031263|0.253563|0.375414|3.8969|0.031263|0.253563|0.375414|||||||||||||Monthly
53727|08/31/2020|||0.088702|0.7788|||0.088702|||||||||||||Annual
53728|08/31/2020|0.027056|0.234096|0.371533|4.3836|0.027056|0.234096|0.371533|||||||||||||Monthly
53729|08/31/2020|0.04|0.32|0.48|3.7135|0.04|0.32|0.48|||||||||||||Monthly
53730|08/31/2020|0.03|0.221059|0.281948|2.179|0.03|0.221059|0.281948|||||||||||||Monthly
53733|08/31/2020||0.344111|0.657169|4.4183||0.174619|0.174619|||||0.169492|0.48255|||||||Quarterly
53741|08/31/2020|0.03|0.24|0.445634|4.3325|0.03|0.24|0.434407||||||0.011227|||||||Monthly
53742|08/31/2020|0.035|0.28|0.42|4.0859|0.035|0.28|0.42|||||||||||||Monthly
53743|08/31/2020|0.04|0.32|0.48|6.5784|0.04|0.32|0.48|||||||||||||Monthly
53744|08/31/2020|0.029168|0.206342|0.3283|4.4521|0.029168|0.206342|0.3283|||||||||||||Monthly
53745|08/31/2020|||0.005353|0.0344|||||||||0.005353|||||||Annual
53746|08/31/2020|0.04|0.32|0.48|5.7618|0.04|0.32|0.48|||||||||||||Monthly
53747|08/31/2020||0.141247|0.286077|2.6999||0.141247|0.286077|||||||||||||Quarterly
53748|08/31/2020||0.126629|0.273449|2.4196||0.126629|0.273449|||||||||||||Quarterly
53749|08/31/2020||0.124965|0.271534|2.3208||0.124965|0.271534|||||||||||||Quarterly
53750|08/31/2020|||0.159916|1.2644|||0.159916|||||||||||||Annual
53751|08/31/2020|||0.210806|1.5778|||0.210806|||||||||||||Annual
53752|08/31/2020|||0.212665|1.5029|||0.212665|||||||||||||Annual
53753|08/31/2020|0.045|0.36|0.54|3.6813|0.045|0.36|0.54|||||||||||||Monthly
53754|08/31/2020||||||||||||||||||||Annual
53755|08/31/2020|0.035|0.275|0.395|3.197|0.035|0.275|0.395|||||||||||||Monthly
53756|08/31/2020|||0.689288|5.3749|||||||||0.689288|||||||Annual
53763|08/31/2020|0.03534|0.28272|0.546973|6.6973|0.03534|0.2357222|0.4999752|||||||||||0.0469978|0.0469978|Monthly
53831|08/31/2020||||||||||||||||||||Annual
53832|08/31/2020||||||||||||||||||||Annual
53836|08/31/2020||0.271|0.57051|2.4623||0.271|0.57051|||||||||||||Semi Annual
53837|08/31/2020||0.278|0.59575|2.5625||0.278|0.59575|||||||||||||Semi Annual
53850|08/31/2020||||||||||||||||||||Annual
53851|08/31/2020||||||||||||||||||||Annual
53867|08/31/2020||0.0835927|0.1669927|1.5015|||||||||||0.0835927|0.1669927||||Annual
53868|08/31/2020||0.0849106|0.1689106|1.4926|||||||||||0.0849106|0.1689106||||Annual
53881|08/31/2020|0.0245|0.196|0.405122|4.4873||||||||||0.0245|0.196|0.405122||||Monthly
53882|08/31/2020|0.025|0.2|0.42178|4.6181||||||||||0.025|0.2|0.42178||||Monthly
53883|08/31/2020|0.0315|0.252|0.566762|6.143||||||||||0.0315|0.252|0.566762||||Monthly
53885|08/31/2020|0.0038|0.0854|0.1326|1.3443|0.0038|0.0854|0.1326|||||||||||||Monthly
53886|08/31/2020|0.0091|0.1304|0.1939|1.9639|0.0091|0.1304|0.1939|||||||||||||Monthly
53887|08/31/2020|0.0121|0.1569|0.2304|2.3251|0.0121|0.1569|0.2304|||||||||||||Monthly
53888|08/31/2020|0.0065|0.1075|0.1626|1.6651|0.0065|0.1075|0.1626|||||||||||||Monthly
53889|08/31/2020||0.0379|0.0764|0.7638||0.0379|0.0764|||||||||||||Monthly
53890|08/31/2020|0.0028|0.0655|0.1214|1.2046|0.0028|0.0655|0.1214|||||||||||||Monthly
53891|08/31/2020|0.0062|0.095|0.1644|1.6307|0.0062|0.095|0.1644|||||||||||||Monthly
53892|08/31/2020|0.0005|0.0481|0.0956|0.9526|0.0005|0.0481|0.0956|||||||||||||Monthly
53893|08/31/2020|0.078|0.2224|0.2295|1.8046|0.078|0.2224|0.2295|||||||||||||Monthly
53894|08/31/2020|0.0961|0.2727|0.2885|2.2714|0.0961|0.2727|0.2885|||||||||||||Monthly
53895|08/31/2020|0.1036|0.3013|0.322|2.5481|0.1036|0.3013|0.322|||||||||||||Monthly
53896|08/31/2020||||||||||||||||||||Annual
53903|08/31/2020|0.0496|0.3968|0.5948|4.8954|0.0151|0.1955|0.2875||||||||||0.0345|0.2013|0.3073|Monthly
53904|08/31/2020|0.0184|0.2094|0.3018|3.1074|0.0184|0.1741|0.2665||||||||0.0353|0.0353||||Monthly
53905|08/31/2020|0.0078|0.1205|0.1808|1.8291|0.0078|0.1205|0.1808|||||||||||||Monthly
53906|08/31/2020|0.0737|0.5896|0.8952|8.1192|0.0085|0.1356|0.2064||||||||||0.0652|0.454|0.6888|Monthly
53907|08/31/2020|0.0183|0.2079|0.2996|3.1071|0.0183|0.2079|0.2996|||||||||||||Monthly
53908|08/31/2020||0.011643|0.031943|0.2291||0.011643|0.031943|||||||||||||Quarterly
53909|08/31/2020|0.0728|0.5824|0.8796|7.9987|0.021|0.2419|0.3512||||||||||0.0518|0.3405|0.5284|Monthly
53910|08/31/2020||0.119853|0.269853|1.7292||0.119853|0.269853||||||||||||0|Quarterly
53911|08/31/2020|||0.073342|0.7536|||0.073342|||||||||||||Annual
53913|08/31/2020|||0.176548|1.7233|||0.176548|||||||||||||Annual
53915|08/31/2020|0.048|0.384|0.5772|4.9264|0.0078|0.1308|0.1987||||||||||0.0402|0.2532|0.3785|Monthly
53917|08/31/2020|0.0483|0.3864|0.6113|5.3713|0.0075|0.1119|0.1709|||||||||0.023|0.0408|0.2745|0.4174|Monthly
53918|08/31/2020|0.0106|0.1299|0.2168|2.2386|0.0084|0.0282|0.0416|||||||0.0022|0.1017|0.1752||||Monthly
53921|08/31/2020|0.0023|0.0619|0.1166|1.1671|0.0023|0.0619|0.1166|||||||||||||Monthly
53923|08/31/2020||0.444771|0.787467|5.4817||0.056192|0.056192|||||0.388579|0.731275|||||||Quarterly
53924|08/31/2020|0.0108|0.1302|0.2172|2.2425|0.0108|0.1302|0.2172|||||||||||||Monthly
53925|08/31/2020||0.427796|0.585133|4.8097||0.034426|0.034426|||||0.39337|0.550707|||||||Quarterly
53927|08/31/2020||0.164543|0.502561|3.2506||0.032058|0.032058|||||0.132485|0.470503|||||||Quarterly
53931|08/31/2020|0.0468|0.3744|0.5867|5.3557|0.0004|0.0521|0.0881|||||||||0.0162|0.0464|0.3223|0.4824|Monthly
53933|08/31/2020|0.0459|0.3672|0.5729|5.331||0.0422|0.068|||||||||0.0133|0.0459|0.325|0.4916|Monthly
53936|08/31/2020||0.28771|0.58669|4.239||0.120259|0.120259|||||0.167451|0.466431|||||||Quarterly
53937|08/31/2020|0.054|0.432|0.6208|5.0329|0.0539|0.2319|0.2523||||||||||0.0001|0.2001|0.3685|Monthly
53939|08/31/2020||0.491174|1.088808|4.046||0.369027|0.369027|||||0.122147|0.719781|||||||Quarterly
53940|08/31/2020|0.1152|0.3505|0.3895|3.3382||||||||||0.1152|0.3505|0.3895||||Monthly
53941|08/31/2020|0.0827|0.2352|0.2447|1.9166|0.0827|0.2352|0.2447|||||||||||||Monthly
53944|08/31/2020|0.1034|0.3145|0.3494|3.3367|0.1034|0.3145|0.3494|||||||||||||Monthly
53949|08/31/2020|0.0617|0.4936|0.7116|5.0917|0.0616|0.2011|0.2099||||||||||0.0001|0.2925|0.5017|Monthly
53981|08/31/2020|||0.816|6.3615|||0.313||||||0.503|||||||Annual
53982|08/31/2020||0.061232|0.120736|1.1717||0.061232|0.120736|||||||||||||Quarterly
55204|08/31/2020||0.0048|0.234|1.8557||0.0048|0.234|||||||||||||Quarterly
55205|08/31/2020||0.0035331|0.1776995|1.8381||0.0035331|0.1776995|||||||||||||Quarterly
55206|08/31/2020||0.0173|0.2607|2.0534||0.0173|0.2607|||||||||||||Quarterly
55207|08/31/2020||0.012587|0.1975156|2.0292||0.012587|0.1975156|||||||||||||Quarterly
55208|08/31/2020||0.0886|0.4121|3.1537||0.0886|0.4121|||||||||||||Quarterly
55209|08/31/2020||0.0642321|0.3098625|3.093||0.0642321|0.3098625|||||||||||||Quarterly
55210|08/31/2020|0.0798|0.6384|1.3693|6.8913|0.0798|0.6384|1.2895||||||0.0798|||||||Monthly
55211|08/31/2020|0.0611799|0.4712808|1.0266647|6.7394|0.0611799|0.4712808|0.9652115||||||0.0614532|||||||Monthly
55212|08/31/2020|0.108|0.9382|1.7604|10.899|0.108|0.9382|1.6418||||||0.1186|||||||Monthly
55213|08/31/2020|0.0827999|0.6922984|1.3169165|10.6348|0.0827999|0.6922984|1.2255839||||||0.0913326|||||||Monthly
55214|08/31/2020|0.0766|0.6128|1.2552|6.6993|0.0766|0.6128|1.1786||||||0.0766|||||||Monthly
55215|08/31/2020|0.0587266|0.4523824|0.9404886|6.5473|0.0587266|0.4523824|0.8814997||||||0.0589889|||||||Monthly
55217|08/31/2020|0.1016|0.9094|1.6533|10.8892|0.1016|0.9094|1.5379||||||0.1154|||||||Monthly
55219|08/31/2020|0.0778932|0.6709464|1.2360455|10.6187|0.0778932|0.6709464|1.1471771||||||0.0888684|||||||Monthly
55221|08/31/2020|0.0761|0.6088|1.2354|6.6715|0.0761|0.6088|1.1593||||||0.0761|||||||Monthly
55222|08/31/2020|0.0583432|0.4494295|0.9255255|6.5193|0.0583432|0.4494295|0.8669217||||||0.0586038|||||||Monthly
55223|08/31/2020|0.1004|0.9026|1.6326|10.8826|0.1004|0.9026|1.518||||||0.1146|||||||Monthly
55224|08/31/2020|0.0769732|0.665915|1.2204485|10.6113|0.0769732|0.665915|1.1321962||||||0.0882523|||||||Monthly
55225|08/31/2020|||0.2011|1.7449|||0.2011|||||||||||||Quarterly
55226|08/31/2020|||0.2138|1.8463|||0.2138|||||||||||||Quarterly
55227|08/31/2020||0.0618|0.3435|2.938||0.0618|0.3435|||||||||||||Quarterly
55228|08/31/2020|0.0691|0.5528|1.1907|6.7751|0.0691|0.5528|1.1216||||||0.0691|||||||Monthly
55230|08/31/2020|0.0952|0.7616|1.4481|10.0869|0.0952|0.7616|1.3529||||||0.0952|||||||Monthly
55231|08/31/2020|0.0679|0.5432|1.1149|6.5863|0.0679|0.5432|1.047||||||0.0679|||||||Monthly
55232|08/31/2020|0.0936|0.7488|1.3772|9.9579|0.0936|0.7488|1.2836||||||0.0936|||||||Monthly
55233|08/31/2020|0.0676|0.5408|1.1019|6.5588|0.0676|0.5408|1.0343||||||0.0676|||||||Monthly
55234|08/31/2020|0.0932|0.7456|1.3632|9.9299|0.0932|0.7456|1.27||||||0.0932|||||||Monthly
55235|08/31/2020|0.0003|0.1456|0.3898|2.9382|0.0003|0.1456|0.1967||||||0.1931|||||||Monthly
55236|08/31/2020|0.00023|0.1061172|0.2921933|2.8728|0.00023|0.1061172|0.1448843||||||0.147309|||||||Monthly
55237|08/31/2020|0.0026|0.1639|0.4175|3.1434|0.0026|0.1639|0.2221||||||0.1954|||||||Monthly
55238|08/31/2020|0.0019933|0.1196312|0.3128278|3.0722|0.0019933|0.1196312|0.1637642||||||0.1490636|||||||Monthly
55239|08/31/2020|0.01196|0.1925326|0.4220852|4.146|0.01196|0.1925326|0.2647062||||||0.157379|||||||Monthly
55240|08/31/2020|0.0156|0.2626|0.5642|4.2488|0.0156|0.2626|0.3579||||||0.2063|||||||Monthly
55241|08/31/2020|0.0917|0.7336|1.4749|6.4052|0.0917|0.7336|1.0278||||||0.4471|||||||Monthly
55242|08/31/2020|0.0703032|0.5415594|1.1058289|6.264|0.0703032|0.5415594|0.8284516||||||0.2773773|||||||Monthly
55243|08/31/2020|0.1231|0.9848|1.7863|9.4301|0.1231|0.9848|1.366||||||0.4203|||||||Monthly
55244|08/31/2020|0.0943765|0.7270009|1.3367417|9.2046|0.0943765|0.7270009|1.1030002||||||0.2337415|||||||Monthly
55245|08/31/2020|0.0861|0.6888|1.3822|6.4387|0.0861|0.6888|0.976||||||0.4062|||||||Monthly
55246|08/31/2020|0.0660099|0.5084872|1.0362293|6.2962|0.0660099|0.5084872|0.7894429||||||0.2467864|||||||Monthly
55247|08/31/2020|0.1158|0.9264|1.6686|9.4374|0.1158|0.9264|1.2865||||||0.3821|||||||Monthly
55248|08/31/2020|0.0887799|0.6838888|1.2484776|9.2103|0.0887799|0.6838888|0.9562049||||||0.2922727|||||||Monthly
55249|08/31/2020|0.0848|0.6784|1.3618|6.4527|0.0848|0.6784|0.9641||||||0.3977|||||||Monthly
55250|08/31/2020|0.0650132|0.5008097|1.020926|6.3098|0.0650132|0.5008097|0.7804713||||||0.2404547|||||||Monthly
55251|08/31/2020|0.1137|0.9096|1.6355|9.4371|0.1137|0.9096|1.2637||||||0.3718|||||||Monthly
55253|08/31/2020||0.1198|0.146|1.2446||0.1198|0.146|||||||||||||Monthly
55254|08/31/2020|0.002|0.135|0.1666|1.4171|0.002|0.135|0.1666|||||||||||||Monthly
55255|08/31/2020|0.0135|0.2199|0.2955|2.5115|0.0135|0.2199|0.2955|||||||||||||Monthly
55256|08/31/2020|0.0816|0.6528|0.9575|4.7412|0.0816|0.6528|0.887||||||0.0705|||||||Monthly
55257|08/31/2020|0.1092|0.8736|1.2812|7.754|0.1092|0.8736|1.1841||||||0.0971|||||||Monthly
55258|08/31/2020|0.0763|0.6104|0.8772|4.6836|0.0763|0.6104|0.8772|||||||||||||Monthly
55259|08/31/2020|0.1022|0.8176|1.1856|7.7274|0.1022|0.8176|1.1856|||||||||||||Monthly
55260|08/31/2020|0.0752|0.6016|0.8656|4.6972|0.0752|0.6016|0.8656|||||||||||||Monthly
55261|08/31/2020|0.1009|0.8072|1.1712|7.7469|0.1009|0.8072|1.1712|||||||||||||Monthly
55262|08/31/2020||||||||||||||||||||Annual
55263|08/31/2020||||||||||||||||||||Annual
55264|08/31/2020||||||||||||||||||||Annual
55265|08/31/2020|0.1015|0.812|1.218|3.5794|0.1015|0.812|1.218|||||||||||||Monthly
55266|08/31/2020|0.1333|1.0664|1.5996|5.7644|0.1333|1.0664|1.5996|||||||||||||Monthly
55267|08/31/2020|0.0957|0.7656|1.1484|3.6624|0.0957|0.7656|1.1484|||||||||||||Monthly
55268|08/31/2020|0.1333|1.0664|1.5996|6.3281|0.1333|1.0664|1.5996|||||||||||||Monthly
55269|08/31/2020|0.0946|0.7568|1.1352|3.6704|0.0946|0.7568|1.1352|||||||||||||Monthly
55270|08/31/2020|0.1333|1.0664|1.5996|6.4237|0.1333|1.0664|1.5996|||||||||||||Monthly
55271|08/31/2020|||0.0034|0.0286|||0.0034|||||||||||||Annual
55272|08/31/2020|||0.0034|0.0282|||0.0034|||||||||||||Annual
55273|08/31/2020|||0.0036|0.0279|||0.0036|||||||||||||Annual
55274|08/31/2020|0.0833|0.6664|1.0051|5.337|0.0833|0.6664|0.9218||||||0.0833|||||||Monthly
55275|08/31/2020|0.107|0.856|1.2886|8.4974|0.107|0.856|1.1816||||||0.107|||||||Monthly
55288|08/31/2020|0.0833|0.6664|1.0048|5.7264|0.0833|0.6664|0.9215||||||0.0833|||||||Monthly
