FundataKey|Date|NAVPS|MER|TotalAssets|DividendIncome|CapitalGains|ReturnOfCapital|DistributionTotal|SplitFactor|DistributionFrequency
32661|08/31/2020|14.7372|1.11|4.475775||||||Annual
32662|08/31/2020|20.376543|2.31739|718.299463||||||Annual
32663|08/31/2020|15.0678|2.23|6.833516||||||Annual
32665|08/31/2020|16.311505|2.088864|3250.581754||||||Annual
32666|08/31/2020|12.604|2.65|1.276634||||||Monthly
32667|08/21/2020|12.2429||||||0.011||Monthly
32667|08/31/2020|12.2537|1.34|1.882446||||||Monthly
32668|08/31/2020|12.8894|2.41|2.025052||||||Monthly
32670|08/31/2020|14.798202|1.967322|2294.397613||||||Annual
32671|08/31/2020|25.8575|2.54|12.737462||||||Annual
32672|08/31/2020|18.18556|2.194635|2127.292563||||||Annual
32673|08/31/2020|26.5089|1.29|16.703388||||||Annual
32674|08/31/2020|26.4982|2.37|6.267126||||||Annual
32675|08/31/2020|13.512697|1.848862|1473.90953||||||Annual
32677|08/31/2020|11.6547|2.57|2.808149||||||Annual
32678|08/31/2020|12.0295|1.18|1.605137||||||Annual
32679|08/31/2020|12.0628|2.29|3.339668||||||Annual
32681|08/31/2020|40.1654|2.43|33.528129||||||Annual
32682|08/31/2020|43.5377|1.32|22.023139||||||Annual
32685|08/21/2020|10.7637||||||0.0067||Annual
32685|08/31/2020|10.9548|2.42|4.388331||||||Annual
32687|08/21/2020|11.0149||||||0.0184||Annual
32687|08/31/2020|11.2142|1.18|3.588576||||||Annual
32689|08/21/2020|10.9791||||||0.0085||Annual
32689|08/31/2020|11.1746|2.21|2.179216||||||Annual
32693|08/21/2020|11.638||||||0.0137||Quarterly
32693|08/31/2020|11.6028|2.33|13.704656||||||Quarterly
32694|08/21/2020|12.3499||||||0.0275||Quarterly
32694|08/31/2020|12.3167|1.08|11.17219||||||Quarterly
32695|08/21/2020|11.9361||||||0.016||Quarterly
32695|08/31/2020|11.9006|2.14|8.64051||||||Quarterly
32699|08/31/2020|15.7799|2.4|7.108275||||||Annual
32701|08/21/2020|16.0511||||||0.0097||Annual
32701|08/31/2020|16.124|1.24|3.08081||||||Annual
32713|08/31/2020|10|1.27|197.505463|0.000264|||0.000264||Monthly
32714|08/31/2020|10|0.17|197.505463|0.000548|||0.000548||Monthly
32742|08/31/2020|5||27.753585|0.0039639|||0.0039639||Monthly
32743|08/31/2020|13.9948||87.243231||||||Annual
32744|08/31/2020|18.3581||3133.58805||||||Annual
32745|08/31/2020|19.8829||1057.828495||||||Annual
32746|08/31/2020|24.0981||651.803733||||||Annual
32752|08/31/2020|37.9581||281.576102||||||Annual
32753|08/31/2020|23.9117||361.974565||||||Annual
32754|08/31/2020|33.9862||386.988209||||||Annual
32756|08/31/2020|81.1406||135.548326||||||Annual
32757|08/31/2020|21.3415||366.468665||||||Annual
32759|08/31/2020|29.9246||284.844644||||||Annual
32760|08/31/2020|25.2191||706.542999||||||Annual
32761|08/31/2020|23.2901||999.830786||||||Annual
32762|08/31/2020|32.0571||415.9377||||||Annual
32763|08/31/2020|26.2567||489.833346||||||Annual
32765|08/31/2020|5|1.01|27.753585|0.0002632|||0.0002632||Monthly
32766|08/31/2020|11.2416|1.98|87.243231||||||Annual
32767|08/31/2020|14.5195|2.04|3133.58805||||||Annual
32768|08/31/2020|15.0652|2.16|1057.828495||||||Annual
32769|08/31/2020|17.806|2.34|651.803733||||||Annual
32771|08/31/2020|30.1138|2.32|281.576102||||||Annual
32772|08/31/2020|17.8016|2.34|361.974565||||||Annual
32773|08/31/2020|23.832|2.35|386.988209||||||Annual
32775|08/31/2020|65.3148|2.33|135.548326||||||Annual
32776|08/31/2020|14.771|2.37|366.468665||||||Annual
32778|08/31/2020|21.6686|2.36|284.844644||||||Annual
32779|08/31/2020|17.6067|2.59|706.542999||||||Annual
32780|08/31/2020|17.6706|2.07|999.830786||||||Annual
32781|08/31/2020|23.1663|2.35|415.9377||||||Annual
32782|08/31/2020|17.3413|2.37|489.833346||||||Annual
32783|08/31/2020|13.5506|0.02|49.505048||||||Annual
32784|08/31/2020|17.016||1038.846571||||||Annual
32785|08/31/2020|14.9342||364.536561||||||Annual
32786|08/31/2020|17.3273||613.049647||||||Annual
32788|08/31/2020|26.8521||185.913569||||||Annual
32789|08/31/2020|17.1855||253.207237||||||Annual
32790|08/31/2020|22.7992||536.243743||||||Annual
32792|08/31/2020|56.842||190.367129||||||Annual
32793|08/31/2020|15.6573||485.729929||||||Annual
32795|08/31/2020|21.8284||267.51002||||||Annual
32796|08/31/2020|18.5316||508.933421||||||Annual
32797|08/31/2020|18.8668||761.626427||||||Annual
32798|08/31/2020|22.7443||304.386897||||||Annual
32799|08/31/2020|18.2501||341.175827||||||Annual
32800|08/31/2020|18.0184||28.495347||||||Annual
32801|08/31/2020|10.1518|2.04|49.505048||||||Annual
32802|08/31/2020|13.5162|2.04|1038.846571||||||Annual
32803|08/31/2020|13.039|2.17|364.536561||||||Annual
32804|08/31/2020|13.3322|2.34|613.049647||||||Annual
32806|08/31/2020|21.0729|2.36|185.913569||||||Annual
32807|08/31/2020|13.3004|2.33|253.207237||||||Annual
32808|08/31/2020|17.1335|2.37|536.243743||||||Annual
32810|08/31/2020|45.5516|2.34|190.367129||||||Annual
32811|08/31/2020|11.7925|2.38|485.729929||||||Annual
32813|08/31/2020|16.919|2.37|267.51002||||||Annual
32814|08/31/2020|14.1842|2.61|508.933421||||||Annual
32815|08/31/2020|15.1959|2.09|761.626427||||||Annual
32816|08/31/2020|18.0783|2.35|304.386897||||||Annual
32817|08/31/2020|15.0839|2.36|341.175827||||||Annual
32818|08/31/2020|12.8245|2.32|1091.180051||||||Annual
32819|08/31/2020|21.5587|2.33|448.773396||||||Annual
32820|08/31/2020|11.3684|2.32|28.495347||||||Quarterly
32821|08/31/2020|12.2051|2.34|698.048292||||||Annual
32822|08/31/2020|16.73||1091.180051||||||Annual
32823|08/31/2020|27.378||34.38155||||||Annual
32824|08/31/2020|28.4267||448.773396||||||Annual
32825|08/31/2020|16.0291||698.048292||||||Annual
32828|08/31/2020|20.3556|2.15|6.784304||||||Annual
32829|08/31/2020|21.7594|2.12|9.728099||||||Annual
32830|08/31/2020|32.7561|2.21|16.884145||||||Annual
32831|08/31/2020|17.5449|2.27|5.173176||||||Annual
32832|08/31/2020|24.36|2.24|19.710839||||||Annual
32833|08/31/2020|12.1906|1.16|17.87626|0.0213|||0.0213||Monthly
32834|08/31/2020|10|0.73|5.249062|0.0004247|||0.0004247||Monthly
32836|08/31/2020|20.1037|2.03|265.964641||||||Annual
32837|08/31/2020|17.8235|1.95|199.330386||||||Annual
32845|08/31/2020|30.7182|2.52|14.229741||||||Annual
32846|08/31/2020|23.7195|2.49|22.488414||||||Annual
32862|08/31/2020|119.4839||139.466221||||||Annual
32868|08/31/2020|18.22|1.57|||||||Quarterly
32869|08/31/2020|18.51|0.49|||||||Quarterly
32870|08/31/2020|33.18|1.36|||||||Quarterly
32871|08/31/2020|33.42|0.28|||||||Quarterly
32880|08/31/2020|13.3191|1.72|8.259791||||||Quarterly
32881|08/31/2020|13.3401|0.85|1766.453455||||||Quarterly
32886|08/31/2020|7.728096|1.87|55.212065||||||Annual
32887|08/31/2020|6.877735|1.85|185.414886||||||Annual
32888|08/31/2020|8.227632|1.78|669.457373||||||Annual
32889|08/31/2020|5.787859|1.61|614.361152||||||Annual
32890|08/31/2020|5.562822|1.41|129.765274||||||Annual
32891|08/31/2020|7.711678|1.68|361.866049||||0.0262||Monthly
32892|08/17/2020|10.3336|||0.045|||0.045||Monthly
32892|08/31/2020|10.4275|0.77|10.991||||||Monthly
32893|08/28/2020|7.88||||||0.03616||Monthly
32893|08/31/2020|7.88|1.76|||||||Monthly
32894|08/28/2020|8.06||||||0.04254||Monthly
32894|08/31/2020|8.0669|0.98|||||||Monthly
32897|08/31/2020|15.3417|2.14|3.144263|0.1266|||0.1266||Monthly
32898|08/31/2020|22.5466|2.18|6.050529|0.0864|||0.0864||Monthly
32899|08/31/2020|22.5684|2|0.225888|0.0863|||0.0863||Monthly
32900|08/31/2020|15.3021|1.96|0.001204|0.1259|||0.1259||Monthly
32901|08/31/2020|16.8233|1.99|0.094291|0.1069|||0.1069||Monthly
32902|08/31/2020|24.6257|2.15|1.214024|0.108|||0.108||Monthly
32903|08/31/2020|24.2157|2.18|0.340182|0.108|||0.108||Monthly
32904|08/31/2020|16.5695|1.97|0.00114|0.1052|||0.1052||Monthly
32905|08/31/2020|26.6839|2.11|1.874226|0.1559|||0.1559||Monthly
32906|08/31/2020|37.1929|2.21|2.91268|0.1197|||0.1197||Monthly
32907|08/31/2020|36.6989|2.16|1.499131|0.118|||0.118||Monthly
32908|08/31/2020|26.0585|2.23|0.490426|0.1538|||0.1538||Monthly
32909|08/31/2020|13.416|2.13|0.286816|0.091|||0.091||Monthly
32910|08/31/2020|19.777|2.24|0.441878|0.0799|||0.0799||Monthly
32911|08/31/2020|19.3632|2.18|0.001762|0.0781|||0.0781||Monthly
32912|08/31/2020|13.1458|2.26|0.349723|0.0894|||0.0894||Monthly
32913|08/31/2020|19.2094|2.22|1.230846|0.135|||0.135||Monthly
32914|08/31/2020|28.2813|2.23|6.088568|0.1311|||0.1311||Monthly
32915|08/31/2020|27.5647|2.22|0.2715|0.1278|||0.1278||Monthly
32916|08/31/2020|18.4513|2.29|0.393347|0.135|||0.135||Monthly
32929|08/31/2020|11.3534|2.03|47.672345|0.0761|||0.0761||Monthly
32930|08/31/2020|16.894|2.01|133.088066|0.0671|||0.0671||Monthly
32931|08/31/2020|16.699|2.02|21.64941|0.0663|||0.0663||Monthly
32932|08/31/2020|11.2035|2.03|12.312949|0.0751|||0.0751||Monthly
32933|08/31/2020|10.2026|1.96|39.300119|0.0696|||0.0696||Monthly
32934|08/31/2020|15.0584|1.96|170.457757|0.0609|||0.0609||Monthly
32935|08/31/2020|14.8896|1.93|32.318393|0.0602|||0.0602||Monthly
32936|08/31/2020|9.9894|2|6.796504|0.0682|||0.0682||Monthly
32959|08/31/2020|104.4445|0.44|26.557157|0.182|||0.182||Monthly
32961|08/31/2020|11.8304|0.49|30.022403|0.0275|||0.0275||Monthly
32962|08/31/2020|191.8298|0.6|20.470467|0.49|||0.49||Monthly
32963|08/31/2020|43.5343|0.7|84.206423||||||Quarterly
32965|08/31/2020|23.5099|0.72|19.423444||||||Quarterly
32966|08/31/2020|27.327|0.7|2.147346||||||Quarterly
32967|08/31/2020|17.5222|0.91|1.749811||||||Quarterly
32974|08/31/2020|104.6083|0.06|1168.013308|0.2155|||0.2155||Monthly
32975|08/31/2020|29.5708|0.75|35.80461||||||Quarterly
32977|08/31/2020|22.6709|0.75|35.80461||||||Quarterly
32978|08/31/2020|11.7819|0.04|1043.83481|0.0319|||0.0319||Monthly
32979|08/31/2020|276.4044|1.17|8.426084||||||Quarterly
32980|08/31/2020|190.7214|0.05|63.140129|0.59|||0.59||Monthly
32981|08/31/2020|211.9097|1.17|8.426084||||||Quarterly
32983|08/31/2020|44.1571|0.07|2320.132665||||||Quarterly
32984|08/31/2020|17.537|0.1|23.1065||||||Quarterly
32985|08/31/2020|356.854|1.19|13.784694||||||Quarterly
32986|08/31/2020|273.5876|1.19|13.784694||||||Quarterly
32988|08/31/2020|121.2936|1.43|0.21649||||||Quarterly
32989|08/31/2020|23.6462|0.07|4288.405973||||||Quarterly
32990|08/31/2020|92.9916|1.43|0.21649||||||Quarterly
32994|08/31/2020|27.6379|0.11|222.707496||||||Quarterly
32999|08/31/2020|282.9233|1.24|8.568265||||||Quarterly
33000|08/31/2020|216.9075|1.24|8.568265||||||Quarterly
33001|08/31/2020|279.8115|0.1|224.736189||||||Quarterly
33002|08/31/2020|214.5218|0.1|224.736189||||||Quarterly
33003|08/31/2020|12.8507|1.25|1.28968||||||Quarterly
33004|08/31/2020|9.8522|1.25|1.28968||||||Quarterly
33005|08/31/2020|7.8425|1.28|0.290937||||||Quarterly
33006|08/31/2020|6.0126|1.28|0.290937||||||Quarterly
33007|08/31/2020|376.7951|0.08|753.885831||||||Quarterly
33008|08/31/2020|288.8758|0.08|753.885831||||||Quarterly
33009|08/31/2020|29.9233|0.11|3414.18075||||||Quarterly
33010|08/31/2020|22.9412|0.11|3414.18075||||||Quarterly
33014|08/31/2020|134.8558|0.11|145.843614||||||Quarterly
33015|08/31/2020|103.3893|0.11|145.843614||||||Quarterly
33016|08/31/2020|283.8494|0.17|336.910274||||||Quarterly
33019|08/31/2020|12.9332|0.09|135.002146||||||Quarterly
33020|08/31/2020|9.9154|0.09|135.002146||||||Quarterly
33021|08/31/2020|7.9622|0.16|54.498334||||||Quarterly
33022|08/31/2020|6.1043|0.16|54.498334||||||Quarterly
33025|08/31/2020|591.238||||||||No Distribution
33029|08/28/2020|13.08||||||0.0584||Monthly
33029|08/31/2020|13.0368|2.15|3480.423||||||Monthly
33038|08/28/2020|13.29||||||0.07364||Monthly
33038|08/31/2020|13.2437|1.03|||||||Monthly
33039|08/28/2020|13.6||||||0.08691||Monthly
33039|08/31/2020|13.5549|0.09|||||||Monthly
33041|08/31/2020|28.606383|2.57|20.935|||0.15507|0.15507||Monthly
33042|08/31/2020|40.296291|2.68|4.691|||0.13407|0.13407||Monthly
33045|08/31/2020|12.461731|2.26|5.79|||0.09228|0.09228||Monthly
33046|08/31/2020|17.601398|2.29|2.976|||0.07964|0.07964||Monthly
33049|08/31/2020|11.224896|2.49|21.851|||0.07706|0.07706||Monthly
33050|08/31/2020|15.918406|2.51|11.838|||0.06687|0.06687||Monthly
33051|08/31/2020|12.299821|2.66|1.469|||0.08535|0.08535||Monthly
33052|08/31/2020|4.9715|1.42|||||||Annual
33053|08/31/2020|17.351819|2.83|0.427|||0.07373|0.07373||Monthly
33055|08/31/2020|6.163622|3.23|0.728|||0.05144|0.05144||Monthly
33056|08/31/2020|8.947307|5.56|0.006|||0.04593|0.04593||Monthly
33058|08/31/2020|15.827114|2.38|4.279|||0.12245|0.12245||Monthly
33059|08/31/2020|22.163198|2.41|1.367|||0.10474|0.10474||Monthly
33065|08/31/2020|82.3688|0.5118|28.09161||||||Quarterly
33075|08/31/2020|18.8713|1.96|||||||Annual
33076|08/31/2020|23.0497|0.96|||||||Annual
33077|08/31/2020|14.0785||||||||Annual
33105|08/31/2020|180.0798||0.231415||||||Annual
33123|08/31/2020|13.2502|1.69|12585.070072||||||Quarterly
33137|08/31/2020|19.514663|1.23|||||||Annual
33138|08/31/2020|20.251312|0.89|||||||Annual
33152|08/28/2020|29.922|||0.0345092|||0.0345092|1|No Distribution
33152|08/31/2020|29.6538|||||||1|No Distribution
33155|08/31/2020|10.165031|1.83|||||||Annual
33158|08/31/2020|15.3356||||||||Monthly
33178|08/31/2020|35.4481|1.05|0.979087||||||Annual
33188|08/31/2020|88.17|2.05|||||||Annual
33192|08/31/2020|57.4715||||||||Annual
33200|08/31/2020|14.8633|1.13||0.020719|||0.020719||Monthly
33202|08/31/2020|12.2451|2.21|||||||Quarterly
33219|08/31/2020|115.6671|2.43|||||||Semi Annual
33221|08/31/2020|19.3066||||||||Annual
33222|08/31/2020|47.0886|2.39|||||||Semi Annual
33223|08/31/2020|21.5438||||||||Annual
33230|08/31/2020|14.615||10.905299||||||Monthly
33236|08/25/2020|12.18|||0.023832|||0.023832||Monthly
33236|08/31/2020|12.16|0.12|176.086747||||||Monthly
33238|08/25/2020|10.848|||0.021284|||0.021284||Annual
33238|08/31/2020|10.764|1.2534|928.625666||||||Annual
33240|08/25/2020|10.9|||0.027774|||0.027774||Monthly
33240|08/31/2020|10.89|0.2153|1143.718021||||||Monthly
33250|08/31/2020|18.3449|1.83|0.369106||||||Annual
33251|08/31/2020|21.6046|1.68|0.348044||||||Annual
33252|08/31/2020|20.556|1.6|52.444454||||||Annual
33253|08/31/2020|18.8594|1.55|25.221555||||||Annual
33260|08/31/2020|22.3311|1.6|8.467127||||||Annual
33275|08/31/2020|9.0418|2.9|0.824577||||||Annual
33276|08/31/2020|10.0677|1.82|7.960745||||||Annual
33286|08/04/2020|1|||0.0000327|||0.0000327||Monthly
33286|08/05/2020|1|||0.0000082|||0.0000082||Monthly
33286|08/06/2020|1|||0.0000082|||0.0000082||Monthly
33286|08/07/2020|1|||0.0000082|||0.0000082||Monthly
33286|08/10/2020|1|||0.0000245|||0.0000245||Monthly
33286|08/11/2020|1|||0.0000082|||0.0000082||Monthly
33286|08/12/2020|1|||0.0000082|||0.0000082||Monthly
33286|08/13/2020|1|||0.0000082|||0.0000082||Monthly
33286|08/14/2020|1|||0.0000082|||0.0000082||Monthly
33286|08/17/2020|1|||0.0000245|||0.0000245||Monthly
33286|08/18/2020|1|||0.0000082|||0.0000082||Monthly
33286|08/19/2020|1|||0.0000082|||0.0000082||Monthly
33286|08/20/2020|1|||0.0000082|||0.0000082||Monthly
33286|08/21/2020|1|||0.0000082|||0.0000082||Monthly
33286|08/24/2020|1|||0.0000245|||0.0000245||Monthly
33286|08/25/2020|1|||0.0000082|||0.0000082||Monthly
33286|08/26/2020|1|||0.0000082|||0.0000082||Monthly
33286|08/27/2020|1|||0.0000082|||0.0000082||Monthly
33286|08/28/2020|1|||0.0000082|||0.0000082||Monthly
33286|08/31/2020|1|||0.0000245|||0.0000245||Monthly
33287|08/31/2020|10.511152|0.83|20.795095||||||No Distribution
33288|08/31/2020|10.499524|0.84|28.475244||||||No Distribution
33289|08/31/2020|10.513225|0.81|1.776519||||||No Distribution
33290|08/31/2020|10.506758|0.84|1.75574||||||No Distribution
33294|08/04/2020|1|||0.0000601|||0.0000601||No Distribution
33294|08/05/2020|1|||0.000015|||0.000015||No Distribution
33294|08/06/2020|1|||0.000015|||0.000015||No Distribution
33294|08/07/2020|1|||0.000015|||0.000015||No Distribution
33294|08/10/2020|1|||0.000045|||0.000045||No Distribution
33294|08/11/2020|1|||0.000015|||0.000015||No Distribution
33294|08/12/2020|1|||0.000015|||0.000015||No Distribution
33294|08/13/2020|1|||0.000015|||0.000015||No Distribution
33294|08/14/2020|1|||0.000015|||0.000015||No Distribution
33294|08/17/2020|1|||0.000045|||0.000045||No Distribution
33294|08/18/2020|1|||0.000015|||0.000015||No Distribution
33294|08/19/2020|1|||0.000015|||0.000015||No Distribution
33294|08/20/2020|1|||0.000015|||0.000015||No Distribution
33294|08/21/2020|1|||0.000015|||0.000015||No Distribution
33294|08/24/2020|1|||0.000045|||0.000045||No Distribution
33294|08/25/2020|1|||0.000015|||0.000015||No Distribution
33294|08/26/2020|1|||0.000015|||0.000015||No Distribution
33294|08/27/2020|1|||0.000015|||0.000015||No Distribution
33294|08/28/2020|1|||0.000015|||0.000015||No Distribution
33294|08/31/2020|1|||0.000045|||0.000045||No Distribution
33300|08/31/2020|1||||||||No Distribution
33302|08/31/2020|1||||||||No Distribution
33303|08/31/2020|1||||||||No Distribution
33304|08/31/2020|1||||||||No Distribution
33319|08/31/2020|17.266||||||||Annual
33320|08/31/2020|15.2939|2.17|1001.189||||||Annual
33321|08/28/2020|7.54|||||0.04795|0.04795||Monthly
33321|08/31/2020|7.5097|2.14|||||||Monthly
33322|08/31/2020|17.2783|1.05|||||||Annual
33323|08/31/2020|18.5895|0.11|||||||Annual
33335|08/31/2020|12.5159|2.82|2.358911||||||Annual
33336|08/31/2020|15.419|2.7|2.358911||||||No Distribution
33337|08/31/2020|14.1837|2.73|2.358911||||||No Distribution
33338|08/31/2020|11.947||||||||Annual
33339|08/31/2020|16.4554|3.16|0.190001||||||No Distribution
33340|08/31/2020|13.3299|3.02|0.190001||||||No Distribution
33341|08/31/2020|16.801|3.24|4.172593||||||Annual
33342|08/31/2020|16.5121|3.09|4.172593||||||No Distribution
33343|08/31/2020|19.3954||24.122346||||||Quarterly
33344|08/31/2020|24.9907||184.951543||||||Annual
33345|08/31/2020|22.1063||90.443741||||||Quarterly
33346|08/31/2020|26.0181||1247.820511||||||Annual
33352|08/31/2020|11.1755|1.81|2.652555||||||Annual
33355|08/31/2020|20.0263|2.47|4.081284||||||Annual
33360|08/31/2020|10.7312|1.93||0.035|||0.035||Monthly
33361|08/31/2020|11.5219|2.21||0.038|||0.038||Monthly
33362|08/31/2020|10.9296|2.15||0.037|||0.037||Monthly
33363|08/31/2020|8.9409|2.16||0.031|||0.031||Monthly
33364|08/31/2020|13.0999|2.22||0.043|||0.043||Monthly
33365|08/31/2020|12.6089|2.24||0.042|||0.042||Monthly
33366|08/31/2020|14.2789|2.48||0.048|||0.048||Monthly
33367|08/31/2020|8.0901|1.98||0.041|||0.041||Monthly
33368|08/31/2020|8.885|2.16||0.045|||0.045||Monthly
33370|08/31/2020|8.1061|2.2||0.042|||0.042||Monthly
33372|08/31/2020|8.5572|2.16||0.045|||0.045||Monthly
33374|08/31/2020|12.5504|2.21||0.062|||0.062||Monthly
33375|08/31/2020|9.9517|2.15||0.05|||0.05||Monthly
33377|08/31/2020|12.3368|2.51||0.063|||0.063||Monthly
33381|08/31/2020|6.6464|2.08||0.045|||0.045||Monthly
33383|08/31/2020|7.2349|2.24||0.05|||0.05||Monthly
33395|08/31/2020|10.1607|1.81||0.033|||0.033||Monthly
33405|08/31/2020|12.2176|1.131943|1.241256|||0.0548503|0.063||Monthly
33406|08/31/2020|8.2616|1.96||0.041|||0.041||Monthly
33408|08/31/2020|10.6849|2.556269|19.38108|||0.057|0.057||Monthly
33410|08/31/2020|9.3769|1.16004|||0.0548503||0.0629999||Monthly
33413|08/31/2020|8.2005|2.592095|||0.057||0.057||Monthly
33416|08/31/2020|4.8239|1.125916|||||||Annual
33424|08/31/2020|10.0208|1.4||0.033|||0.033||Monthly
33432|08/31/2020|9.2931|1.52||0.047|||0.047||Monthly
33448|08/31/2020|11.2312|1.012823|12.559516|||0.0538332|0.062||Monthly
33449|08/31/2020|8.8641|1.007604|1.341006|||0.0590982|0.067||Monthly
33463|08/31/2020|50.73093|0.09|2050.556619||||||Quarterly
33464|08/27/2020|17.45483|||0.03|||0.03||Monthly
33464|08/31/2020|17.49756|0.22|512.817771||||||Monthly
33465|08/31/2020|22.31706|0.05|4152.286876||||||Quarterly
33466|08/31/2020|46.19771|0.26|202.482299||||||Quarterly
33471|08/31/2020|9.9959|0.55|17.848186||||||Quarterly
33472|08/31/2020|12.69534|1.33|||||||Annual
33473|08/31/2020|23.0601|2.14|0.072231||||||Annual
33476|08/31/2020|20.5215||||||||Annual
33477|08/31/2020|30.9819|0.05|||||||Annual
33482|08/31/2020|27.042|1.89|||||||Annual
33487|08/31/2020|28.4128|1.05|5.968225||||||Annual
33488|08/31/2020|10.6282||||||||Annual
33498|08/31/2020|9.0457|1.36|76.539728||||||Quarterly
33499|08/31/2020|42.7285||||||||Annual
33500|08/31/2020|103.7452||||||||Annual
33503|08/31/2020|32.274118|0.8|271.103||||||Semi Annual
33504|08/31/2020|57.309922|0.47|693.45||||||Semi Annual
33505|08/31/2020|25.4846|1.53|||||||Annual
33506|08/31/2020|2.6743|1.53|||||||Annual
33510|08/21/2020|10.41|||0.0224|||0.0224||Monthly
33510|08/31/2020|10.4708|1.87|2.659151||||||Monthly
33511|08/31/2020|23.94|0.0236|943.017299||||||Annual
33512|08/31/2020|15.97|1.1729|667.50523||||||Annual
33522|08/21/2020|10.5357|||0.0306|||0.0306||Monthly
33522|08/31/2020|10.6002|0.89|9.096687||||||Monthly
33523|08/21/2020|9.7168|||0.0222|||0.0222||Monthly
33523|08/31/2020|9.7741|1.7|0.093634||||||Monthly
33524|08/21/2020|10.2261|||0.0106|||0.0367||Monthly
33524|08/31/2020|10.2912||||||||Monthly
33528|08/21/2020|13.367182||||||0.129423||Monthly
33528|08/31/2020|13.314452|0.1|20.268668||||||Monthly
